gene_u,gene_v,score
G68,G112,0.9
G86,G121,0.7393077173559577
G256,G118,0.9
G295,G364,0.85747222066899
G171,G50,0.9472271132282856
G20,G219,0.7667637710100733
G10,G273,0.7431874964180492
G129,G156,0.8151393351202507
G121,G46,0.7540390895313156
G8,G62,0.7549482228331654
G9,G103,0.9
G364,G379,0.7996486315182229
G65,G83,0.9322560296289516
G247,G399,0.9
G286,G240,0.9
G388,G307,0.8462807828617137
G17,G137,0.9
G393,G108,0.8667967353374153
G57,G388,0.9
G166,G218,0.7009536229964443
G281,G164,0.7310685811853406
G178,G395,0.8300389116804066
G358,G150,0.8066137680351926
G173,G223,0.9
G334,G318,0.8963618032824696
G233,G20,0.9
G308,G283,0.7168347142235153
G166,G369,0.9
G283,G293,0.7584843789958634
G68,G123,0.8040295158687335
G375,G364,0.7301943902220864
G99,G341,0.7063589040927183
G337,G201,0.9
G259,G302,0.8592716460807591
G82,G270,0.7581228603166917
G41,G384,0.857032470793793
G395,G181,0.856932532576349
G283,G165,0.8129280951613849
G394,G102,0.7731631907578768
G25,G201,0.7197735130713508
G264,G249,0.8986327636709331
G117,G155,0.7405918120446733
G319,G304,0.9
G271,G300,0.770757968939498
G233,G355,0.8649393869719841
G82,G179,0.9173139245213324
G321,G340,0.7541822095214683
G271,G148,0.7503115115801682
G170,G61,0.8710153847110267
G222,G255,0.7976905810741
G179,G387,0.9
G8,G191,0.8213832699356832
G310,G60,0.8887835919028899
G102,G386,0.9
G144,G310,0.7246529062151232
G364,G126,0.8717373949604407
G94,G369,0.9
G280,G192,0.7368219818216533
G121,G232,0.7793100141974971
G55,G66,0.9
G210,G14,0.9
G41,G71,0.9
G41,G142,0.9
G196,G128,0.9
G223,G331,0.8804941188945349
G303,G140,0.9
G278,G316,0.8906763728044531
G374,G109,0.9
G59,G352,0.9
G148,G90,0.9
G339,G296,0.9338612890963636
G183,G124,0.9135043294298816
G256,G325,0.8422304229896684
G2,G288,0.8992104480190547
G224,G191,0.9
G54,G48,0.7074803155372208
G244,G259,0.7998578028253931
G203,G155,0.7715407528375973
G367,G88,0.7978008888299675
G314,G302,0.9203015928201176
G378,G318,0.9
G249,G168,0.8805679757582768
G180,G88,0.8055142044896018
G152,G253,0.921881104559325
G173,G177,0.8468032941796906
G118,G119,0.7233742501190548
G104,G322,0.7985521753437006
G280,G270,0.8522926775028894
G216,G376,0.9
G284,G129,0.9
G187,G216,0.9
G13,G186,0.8875317992400591
G134,G69,0.7066743632515036
G301,G255,0.9104775641216678
G245,G170,0.8779888825191975
G119,G140,0.9
G66,G167,0.9
G143,G373,0.7958944834448903
G108,G181,0.9
G256,G314,0.925327388001138
G356,G180,0.9
G141,G38,0.9
G331,G143,0.8866675881818922
G53,G51,0.9
G271,G351,0.9308268348316548
G157,G387,0.7259814289037886
G211,G251,0.9
G124,G338,0.8089114519309389
G26,G32,0.9
G394,G55,0.779534746688532
G174,G319,0.9095538898169566
G208,G160,0.7315383925618677
G305,G383,0.8639848898312424
G229,G186,0.7722204025550391
G319,G187,0.8230902961171602
G212,G348,0.9
G142,G274,0.7434961506975195
G384,G54,0.8695293455757872
G172,G269,0.9
G343,G307,0.9
G158,G152,0.8745958685803181
G95,G391,0.7369627289104489
G176,G33,0.9
G294,G238,0.9
G160,G24,0.9178129980531108
G225,G36,0.9
G383,G203,0.8385402788032044
G329,G363,0.8683235137637155
G55,G10,0.9262610521163624
G80,G296,0.7459621451156773
G263,G132,0.930107961925443
G313,G38,0.7493350051945119
G173,G329,0.7519794975796842
G143,G380,0.9498206869443176
G266,G189,0.9
G29,G232,0.9
G19,G195,0.882751292927884
G68,G310,0.9
G64,G388,0.9292408023264548
G152,G267,0.7686199540601819
G82,G370,0.9184717232268956
G119,G250,0.8300702264415998
G3,G249,0.8194465102616308
