gene_u,gene_v,score
G472,G308,0.7986379288135041
G72,G304,0.7666455425372984
G260,G311,0.8613871648738705
G373,G327,0.9355892875540147
G512,G40,0.8487094651865088
G391,G57,0.7930999429849195
G381,G117,0.7368088538749356
G380,G328,0.8504414469370382
G336,G577,0.8356892528641173
G153,G323,0.9378835868327335
G513,G133,0.8216229524125584
G421,G192,0.8019149617504351
G144,G528,0.9386019316018195
G442,G37,0.7474159397147846
G30,G371,0.8160201064358379
G261,G233,0.7762484458962463
G53,G93,0.7638437644427313
G151,G149,0.7351555957881754
G65,G290,0.7631271050819722
G70,G213,0.7019715101934695
G455,G492,0.8120506206751287
G496,G313,0.9338663132088035
G382,G67,0.7752364975840154
G320,G122,0.7706700559261712
G142,G520,0.8864802712702173
G390,G482,0.8282530465578827
G220,G22,0.8752449947261154
G348,G401,0.807747197673117
G145,G244,0.702823585981612
G517,G118,0.7287759640376796
G148,G58,0.8678052457217263
G560,G99,0.7162338599369049
G353,G511,0.8648334307243648
G77,G538,0.9170693252323658
G595,G266,0.8294038195868338
G450,G546,0.7376925102518479
G348,G583,0.7612687829169844
G582,G244,0.8066772830899989
G539,G509,0.9264148178834061
G319,G522,0.7447064133690641
G318,G165,0.848863622831891
G303,G151,0.7511853948400908
G462,G365,0.8946268455107127
G274,G438,0.7279946537243137
G83,G243,0.9377002111175664
G135,G357,0.8530166601126978
G407,G123,0.8307286153412548
G565,G576,0.762700703823882
G279,G576,0.7086495479471483
G488,G328,0.8559677742036567
G112,G83,0.704468960758013
G218,G540,0.9232327746235526
G16,G442,0.7566381727433997
G447,G179,0.8962244544356496
G482,G292,0.8432572426668161
G527,G113,0.7568260892159187
G307,G211,0.903103217297875
G587,G561,0.8095534887321513
G324,G355,0.7904824906525623
G378,G463,0.8379298980141416
G548,G147,0.8822662397652621
G516,G439,0.7725223560969947
G276,G396,0.9210796940113781
G291,G249,0.9141489225735127
G374,G341,0.8338766031740014
G355,G99,0.8185274331723731
G524,G372,0.9020194777210593
G485,G256,0.7511093506628812
G478,G102,0.7999636545910508
G133,G14,0.9325113234266323
G479,G280,0.9072984465034343
G386,G304,0.7388581076057958
G379,G30,0.8407909729374043
G49,G4,0.733151312878591
G406,G186,0.7818367652662885
G381,G213,0.8770052384683379
G128,G43,0.8208929489483641
G108,G490,0.8435315198072675
G488,G227,0.7829713730002275
G124,G311,0.7912151463497034
G91,G215,0.9392793711319812
G509,G89,0.8320026699567613
G260,G421,0.8398320779439127
G360,G409,0.7349917913162909
G422,G135,0.8452314444264253
G594,G272,0.8343137570589272
G151,G401,0.8115085660376387
G194,G245,0.901394604746657
G386,G268,0.8831584094539464
G298,G511,0.8433101458299126
G341,G121,0.8589968121304838
G599,G472,0.718470779229218
G498,G596,0.7865115459924229
G180,G512,0.7652788552773986
G75,G535,0.910492111334965
G99,G565,0.8498966801128462
G169,G523,0.7584821037559648
G179,G92,0.7627016615233049
G583,G155,0.9273097348049633
G192,G572,0.7289905413484644
G108,G324,0.936677777609624
G329,G469,0.9173042318983784
G271,G31,0.8785135289989083
G408,G281,0.717882768951434
G137,G110,0.70135209663059
G461,G294,0.8209985737723751
G197,G95,0.945646516548704
G481,G593,0.7775888042673389
G361,G459,0.9493482840194671
G150,G304,0.7864430454478819
G76,G371,0.8870971665801798
G1,G403,0.7659261959924091
G334,G435,0.8040172276392262
G302,G327,0.7510613733502272
G118,G240,0.8337144928680775
G160,G213,0.7362781317213445
G359,G221,0.8682837690912364
G274,G201,0.8076548216292567
G557,G74,0.7723196127802423
G280,G105,0.9269531211982944
G396,G534,0.8361668411251271
G412,G239,0.7327101084771747
G378,G505,0.8734166552570104
G362,G164,0.857414049833576
G173,G595,0.8549396789253012
G101,G454,0.8614491449631831
G292,G412,0.9215847945102913
G205,G431,0.8678425106364409
G398,G368,0.819925846994628
G231,G241,0.7321010025100185
G453,G300,0.8648652157466841
G319,G22,0.7864283614305603
G459,G110,0.7410655740101353
G7,G490,0.807002083373891
G447,G35,0.7388295281725428
G446,G59,0.8459970514177965
G278,G388,0.7397623247537856
G172,G232,0.8831317560378446
G375,G488,0.735831784625534
G210,G436,0.874897069718745
G231,G326,0.901937074778639
G586,G131,0.7118208510158548
G332,G229,0.7647954437063147
G341,G165,0.7307879549130549
G158,G20,0.85537779400163
G451,G200,0.8212032174229846
G131,G550,0.748584157709617
G204,G16,0.8440424486022269
G100,G110,0.840781782897565
G109,G260,0.9081982244532493
G102,G526,0.9287877055808785
G404,G205,0.9471440012336951
G497,G281,0.9298364175378284
G230,G154,0.8253568902399311
G352,G2,0.8889135888873219
G103,G55,0.8659559974721023
G108,G517,0.8552854440764923
G36,G493,0.8030443898983521
G248,G372,0.9105375943517823
G118,G108,0.9375313113249427
G90,G89,0.9166584572176646
G91,G417,0.7239657779832854
G5,G464,0.8595729709755076
G296,G342,0.7554569445395858
G359,G113,0.9129740784036761
G354,G198,0.8162474914447322
G466,G563,0.8162984180615598
G390,G526,0.8796134499594104
G511,G123,0.7755215535376137
G79,G24,0.9112505410599006
G1,G519,0.7909035425198718
G54,G536,0.9296001228716111
G310,G70,0.7166941725489991
G230,G67,0.9172736824581924
G130,G479,0.8353450172755299
G473,G207,0.7861947582185067
G275,G293,0.8342864869821165
G479,G514,0.7102299005304522
G561,G156,0.7925005333271355
G24,G274,0.8582225995446517
G61,G27,0.7223022991343777
G485,G460,0.8116136036425946
G527,G148,0.9199232489213529
G142,G182,0.7756958695792594
G319,G408,0.911369368727882
G160,G388,0.7395584201558234
G165,G439,0.8611718098941715
G23,G374,0.8514698183758135
G373,G510,0.9004238107852915
G463,G223,0.8826313041097092
G587,G25,0.7043500109353713
G447,G339,0.9321526344488041
G561,G117,0.8601859671997321
G61,G517,0.721519811440816
G275,G406,0.7130541931873926
G422,G217,0.7367230264311121
G473,G303,0.7097922577882004
G571,G573,0.8459659568744524
G230,G10,0.7007110936991068
G465,G414,0.7144803020583356
G330,G552,0.8365001933718672
G588,G228,0.8795119350980163
G362,G592,0.7119929327389352
G572,G131,0.9141989525530223
G121,G491,0.9310912966498737
G482,G55,0.9399373556325887
G98,G588,0.7768189677011145
G87,G201,0.8921696737227274
G382,G93,0.7036157507930176
G152,G235,0.7431034452845887
G465,G518,0.9026052623899292
G589,G233,0.9123690074561173
G582,G295,0.7120547132631874
G583,G321,0.8528218086487146
G88,G392,0.7995615828673721
G537,G593,0.8578606265461828
G15,G195,0.914121753884493
G568,G383,0.7737928746494935
G36,G479,0.7233086080088764
G100,G276,0.8874727423596991
G106,G555,0.8563995150711755
G265,G404,0.7825110054500627
G462,G394,0.8127644510867982
G154,G27,0.8503298723525027
G116,G522,0.8943827342930015
G554,G333,0.81324592907844
G256,G276,0.7875909150779993
G191,G474,0.8541530473847991
G529,G12,0.7481535862490712
G212,G584,0.9353467279094744
G486,G448,0.8954103416527233
G162,G458,0.7230728150351958
G333,G395,0.7846856623767382
G83,G549,0.8195795819717595
G456,G342,0.8083297176760788
G2,G323,0.8121361932870156
G362,G218,0.7635324930582333
G241,G535,0.9420678279237876
G432,G597,0.8008726103426551
G85,G328,0.9073747356588959
G245,G519,0.8846475359441228
G155,G184,0.8669116863605189
G406,G465,0.9227841530785335
G452,G161,0.8871569860858006
G439,G76,0.7860803694228413
G511,G361,0.7883619183244976
G283,G482,0.9108426206795553
G285,G589,0.925764446808835
G173,G51,0.9492481231325289
G88,G329,0.8265485089781238
G439,G422,0.7414591042938543
G88,G243,0.7295419899495996
G232,G415,0.8799315778400285
G12,G183,0.9048434992396824
G211,G56,0.8016376454590597
G529,G208,0.9474264280414912
G70,G527,0.7351420056561829
G22,G157,0.779014031420046
G420,G229,0.9012966389174436
G173,G473,0.7362447932856803
G69,G254,0.9148570607507492
G528,G423,0.9135988999209979
G369,G557,0.8616530899053851
G483,G442,0.9474676049418753
G29,G197,0.8234590720333355
G290,G198,0.9384702483929088
G112,G387,0.813467536952191
G585,G226,0.7580541934337323
G135,G539,0.7630967574603006
G414,G581,0.8219250168845623
G92,G209,0.8430008313476272
G387,G575,0.8097317739811195
G246,G422,0.7753420581559419
G118,G178,0.7816084609853253
G302,G327,0.935662260218085
G457,G262,0.8307675898640584
G165,G586,0.8265337494777886
G393,G361,0.949767093929599
G121,G432,0.7275391328185132
G100,G560,0.8954153116767264
G69,G559,0.8100894856417387
G553,G7,0.9198424090705349
G344,G128,0.7100379909786344
G173,G404,0.944171801688741
G176,G524,0.93834047832024
G95,G285,0.8657377945843785
G201,G123,0.776064709144765
G315,G284,0.7087376156251155
G22,G381,0.7809922754665277
G359,G173,0.813297583966015
G245,G362,0.7136724846024678
G246,G162,0.8677947322585557
G507,G312,0.7834700724233843
G287,G394,0.8489053240171969
G526,G579,0.889949776249692
G470,G427,0.7966188093221311
G0,G585,0.8387038114958132
G390,G480,0.8496267995815022
G257,G397,0.7284885325410482
G174,G474,0.9165204755223149
G456,G448,0.8063945393522438
G138,G257,0.8444850566652168
G519,G112,0.7564641584938472
G16,G209,0.7080700400132905
G597,G151,0.900030204566221
G156,G41,0.8964185943825372
G560,G556,0.9000647049532597
G221,G188,0.8900016659126382
G300,G4,0.8134655762352915
G436,G351,0.7181103651210966
G249,G85,0.8430205029020115
G313,G369,0.7155764106285503
G510,G175,0.7627041305511172
G66,G519,0.8706969749702609
G475,G357,0.7488257584783182
G494,G475,0.9301091747047795
G377,G224,0.8045720865412076
G293,G170,0.8111672193405685
G119,G504,0.7363581784674678
G277,G437,0.7163726606905532
G528,G485,0.8509957218848333
G581,G364,0.8649933592228766
G209,G585,0.8339105498640167
G250,G561,0.7685507321613153
G105,G89,0.7441983196829025
G117,G413,0.7732565458028252
G585,G398,0.8952097040593113
G413,G88,0.7462186281854486
G438,G160,0.9494472520144188
G185,G369,0.8842008032875568
G58,G255,0.7980884794624127
G476,G14,0.8433427110025236
G490,G207,0.8719211429839675
G263,G203,0.818727091890807
G486,G56,0.7970353596526549
G42,G66,0.7393816059916636
G401,G513,0.801021105529526
G101,G589,0.7138010777322619
G234,G91,0.8335424338818991
G14,G255,0.842113002718146
G474,G401,0.7018389065633552
G324,G53,0.7175826867211411
G511,G149,0.7078548587861502
G14,G246,0.9094101998041056
G107,G249,0.7868198224433816
G43,G397,0.9016616501064596
G17,G436,0.834259204102974
G12,G141,0.7569675077308277
G121,G480,0.86456416144913
G126,G462,0.9045269842912823
G62,G440,0.8702810009814481
G584,G204,0.726986159172493
G547,G303,0.7926242764312741
G565,G563,0.8425542822499769
G401,G82,0.845084785914832
G193,G42,0.9092832385098604
G425,G495,0.9473418512961629
G529,G321,0.7025010416782217
G556,G180,0.8249118609027277
G42,G330,0.7306713493376372
G66,G415,0.7973627942706728
G293,G221,0.8322881912362503
G252,G316,0.7864642456416389
G198,G514,0.7656030613178711
G521,G312,0.7812297807621368
G167,G165,0.8512218706437913
G337,G286,0.7865028040957095
G60,G246,0.8431129350089452
G100,G467,0.9011944170044386
G200,G357,0.9450661166712785
G330,G564,0.9231574056415774
G271,G569,0.8859123292975983
G225,G70,0.9314294099972716
G414,G559,0.8672771914635309
G150,G455,0.7692434173816243
G507,G257,0.9346537014746352
G390,G575,0.7019736421226092
G576,G404,0.9001796611229325
G59,G44,0.8245713573241793
G405,G114,0.8924523483936204
G365,G106,0.7747341638739038
G144,G437,0.8004155606974276
G19,G238,0.83794116078991
G222,G547,0.7197310569278751
G66,G580,0.7893487609804297
G485,G349,0.931881273734863
G46,G416,0.8814615882250516
G354,G218,0.8169798723608764
G572,G233,0.8842310411125583
G332,G159,0.8771105882262217
G178,G228,0.7150849390648768
G416,G100,0.7375536217518878
G451,G74,0.7039955321910726
G449,G530,0.8205649341752361
G450,G108,0.8402246833453262
G266,G21,0.7939453124651845
G458,G286,0.9187850451141809
G468,G516,0.7276795391742835
G474,G540,0.9215236789113022
G582,G497,0.7245488718684931
G291,G380,0.7709781484599856
G468,G285,0.9497608616116198
G584,G305,0.8987427854378035
G486,G7,0.8505983567301406
G25,G273,0.9266901609267406
G375,G486,0.8216144808651786
G379,G565,0.7202976997133129
G455,G537,0.9348246447870182
G153,G338,0.7401780988235386
G317,G110,0.8359903632187812
G175,G462,0.9328057495360151
G279,G554,0.7749764833817908
G54,G31,0.7432937235108265
G435,G16,0.8852748030946398
G72,G110,0.923174962066173
G500,G387,0.9144484654602835
G381,G372,0.7751112368514697
G119,G599,0.7482230315901394
G497,G235,0.818822175100569
G316,G387,0.7471064097281949
G97,G446,0.8093994898141408
G73,G442,0.7811996509207616
G309,G296,0.7686059341910467
G302,G84,0.7682360515477593
G14,G386,0.8305123628079301
G274,G223,0.773686559059191
G42,G196,0.7133007384046924
G132,G277,0.7899730179799459
G148,G570,0.789684873492951
G5,G463,0.8163732190655759
G350,G337,0.8904974318526071
G443,G313,0.8984558129651956
G250,G319,0.7121772382443449
G259,G50,0.7799324194185542
G0,G52,0.867021190369647
G155,G447,0.8969681465217652
G384,G563,0.8081898384659358
G404,G573,0.8525048929338789
G407,G170,0.7342909081579917
G80,G448,0.9006936335074842
G342,G593,0.8188073275613239
G448,G253,0.7294642384436159
G521,G223,0.8206301018816352
G105,G232,0.7914959566039808
G507,G472,0.7901822519342782
G88,G84,0.8833607651042665
G256,G308,0.907396721261898
G313,G569,0.852146278929107
G415,G564,0.7140011139892278
G558,G434,0.7157886137902867
G401,G548,0.7659452131864797
G534,G216,0.7514507485505505
G59,G117,0.9335588707269324
G166,G55,0.8306507756995869
G500,G434,0.7764282331604437
G39,G561,0.9493028478515347
G542,G505,0.9158467331745868
G415,G487,0.8926570171031691
G197,G202,0.8118012209047407
G516,G377,0.7084982388588954
G38,G152,0.8670962759670322
G165,G198,0.7591182406352187
G248,G178,0.8791114374025606
G509,G526,0.8242203971777653
G230,G424,0.8518292416688755
G511,G180,0.8111411053394232
G83,G597,0.7377030094969101
G552,G404,0.8717916007689711
G73,G104,0.8457774063842343
G116,G172,0.7374129560084611
G202,G382,0.8982424454735007
G530,G394,0.7495539201810982
G120,G547,0.7527801588669781
G344,G488,0.7688445883836208
G448,G115,0.8135415039816764
G477,G484,0.9001883200642
G76,G80,0.7611902884948624
G517,G416,0.9466880570600795
G535,G319,0.8704925779441842
G543,G88,0.8175128241016059
G526,G55,0.9058679115496598
G378,G282,0.9395846991258932
G172,G375,0.7174260419638523
G237,G457,0.7131041491436749
G374,G3,0.7097059345487811
G329,G188,0.8478810307713478
G121,G509,0.9150812612611315
G315,G518,0.9385634772170266
G395,G234,0.8200573189925724
G346,G389,0.9394707938070674
G557,G28,0.8537831572213936
G524,G187,0.7005460577057295
G591,G355,0.8699376803307495
G437,G4,0.7538298523501265
G293,G132,0.8237979088587299
G113,G90,0.8352768166419757
G456,G284,0.9450286612061235
G447,G416,0.7775381237238023
G265,G439,0.7709674771632876
G337,G283,0.7005510822574389
G534,G196,0.9034967766978831
G168,G408,0.8450248678167009
G175,G545,0.9474358483547769
G302,G179,0.8447876055000829
G505,G535,0.7350799620678177
G503,G426,0.9010221964025855
G285,G406,0.8853400900777667
G237,G238,0.7738468616217984
G83,G200,0.8824232235931585
G169,G372,0.706853484339816
G137,G591,0.7083551545007316
G154,G115,0.8319655037380604
G114,G41,0.7592737299840467
G205,G66,0.8662838074897716
G467,G579,0.93928228341927
G61,G9,0.8264609683562534
G87,G36,0.7841476120961365
G432,G18,0.8484009573414404
G329,G466,0.839805423211401
G405,G22,0.8561206977122859
G553,G111,0.7438936480019098
G472,G412,0.9491741880285378
G503,G387,0.8238420546804759
G536,G144,0.8912366773368148
G376,G230,0.8866898174489248
G471,G345,0.7949536436492168
G83,G482,0.7139741249747669
G295,G356,0.727049337891829
G322,G583,0.9127651101623575
G535,G395,0.8450292199350974
G548,G357,0.9397728273546417
G124,G67,0.7870085075927902
G311,G216,0.891210732543541
G578,G472,0.8314686489895985
G86,G326,0.8488543133440319
G362,G369,0.714549893953916
G572,G555,0.884005801453443
G556,G247,0.8485455602950016
G3,G420,0.8068325997059007
G482,G71,0.7665235412047614
G592,G570,0.7590914979960324
G460,G542,0.9416543209040231
G506,G275,0.74883239016702
G320,G356,0.8023275124760301
G86,G388,0.8013699014603297
G513,G472,0.7777726669155304
G58,G201,0.8330031799195985
G462,G155,0.7749294685501562
G446,G531,0.8633916398596302
G173,G430,0.7919466331850109
G228,G144,0.7752120244816079
G526,G192,0.7956998741358301
G442,G522,0.7460258062108012
G134,G3,0.7944951850612176
G136,G354,0.7337362182847254
G425,G311,0.813537861551702
G20,G167,0.8486315546724376
G523,G529,0.7463831678430701
G131,G19,0.8440088073281025
G74,G317,0.9362776819115802
G577,G391,0.7764761975807593
G178,G299,0.758914233115477
G447,G137,0.7466769804266677
G217,G592,0.855014759804866
G131,G352,0.8992575371663369
G24,G338,0.9299549455960148
G454,G185,0.7763928259019931
G552,G318,0.804044374380993
G587,G70,0.9334156731921917
G78,G537,0.8035694927671299
G501,G221,0.9006548626159305
G191,G255,0.7801408785871323
G320,G228,0.7332948610717613
G368,G390,0.8079951907357599
G572,G250,0.8781046363435898
G225,G519,0.8568289505782353
G262,G538,0.7746848087661806
G169,G307,0.7397899415721629
G98,G497,0.9232395087388292
G123,G406,0.8118280688584142
G132,G65,0.8843541644586421
G58,G595,0.9197996358928794
G563,G186,0.8541856427392307
G180,G278,0.880701076934765
G77,G184,0.7109431094038012
G351,G344,0.7782343139472163
G19,G272,0.7078264318677473
G212,G233,0.755639641656787
G259,G448,0.8726622895032038
G560,G183,0.9417762035063321
G552,G377,0.9122040620565368
G22,G348,0.9267428159433783
G567,G92,0.904546058113289
G136,G478,0.7851583306835308
G341,G464,0.7374883099350696
G354,G76,0.7852317822715194
G495,G442,0.8576798404171131
G206,G270,0.7899911638645178
G380,G8,0.8462532482581302
G131,G495,0.8603102729965257
G596,G369,0.9186821704899973
G522,G499,0.8554434293137496
G430,G264,0.8553843225905134
G225,G109,0.9351627765472319
G326,G86,0.9094149229799646
G145,G177,0.7420197478927666
G510,G441,0.7692923859138885
G310,G278,0.8858405751942279
G206,G519,0.9186872069298958
G312,G182,0.9201898666867958
G115,G442,0.8622607493752796
G475,G63,0.8205081800006196
G206,G67,0.7083438376100994
G363,G118,0.812822634120147
G416,G223,0.8846379430514557
G547,G552,0.754778794749319
G2,G38,0.8133897579773232
G285,G357,0.7619168712249683
G64,G173,0.8850073198095745
G58,G584,0.7212194551991739
G363,G360,0.8914843444781979
G83,G539,0.8821788914192423
G210,G226,0.9038037590295447
G219,G480,0.89462869036278
G235,G298,0.8466286591419196
G553,G495,0.8105061842116693
G405,G558,0.722806488389945
G465,G552,0.7216227678661176
G433,G383,0.812395433364077
G407,G302,0.8578589606622236
G162,G13,0.8825653288960675
G431,G24,0.7239073152597132
G594,G329,0.706777954653726
G96,G142,0.8415688286075341
G237,G251,0.7528815071140949
G304,G52,0.7655259578908576
G86,G54,0.8781032349173818
G112,G90,0.8948482298973741
G98,G560,0.9237470501808481
G359,G391,0.863016019880203
G503,G386,0.801262010719827
G90,G465,0.703556239569086
G429,G314,0.9221229156711737
G19,G256,0.9376865435212587
G162,G361,0.7944277855857212
G146,G456,0.9454956313610543
G212,G496,0.7790854332891539
G375,G437,0.8981958177288359
G323,G563,0.7708523579466985
G184,G147,0.8569834000533918
G306,G117,0.783722797170278
G44,G122,0.7465928734887252
G522,G500,0.7914679474210061
G259,G535,0.843787795961381
G167,G518,0.9414143135330594
G178,G105,0.7300921343153521
G395,G3,0.9363504653063904
G233,G145,0.8101979650229065
G0,G8,0.8680915524071893
G223,G561,0.9138939414561298
G143,G550,0.8576214758825853
G313,G143,0.9191927399306873
G276,G560,0.764148568280739
