gene_u,gene_v,score
G286,G240,0.8586910782701519
G388,G307,0.7541822095214683
G17,G137,0.8041786972661933
G393,G108,0.7337929821795766
G57,G388,0.8404790634414452
G166,G218,0.7902804621903251
G281,G164,0.898119715532642
G178,G395,0.8239003017429776
G358,G150,0.9310020209063548
G173,G223,0.7259814289037886
G334,G318,0.8750732464608435
G233,G20,0.7576637478999647
G308,G283,0.7900591024217958
G166,G369,0.887875218031013
G283,G293,0.9079050003113881
G68,G123,0.7992522206405627
G375,G364,0.9025665216405174
G99,G341,0.8361791538845078
G337,G201,0.7123805068460879
G259,G302,0.8182478237495833
G82,G270,0.8414633442125813
G41,G384,0.899607086486275
G395,G181,0.9297216514634459
G283,G165,0.7574399316266734
G394,G102,0.9184717232268956
G25,G201,0.8878638356062116
G264,G249,0.7951027260043514
G117,G155,0.9488538394692678
G319,G304,0.7173759147677213
G271,G300,0.9325093535087624
G233,G355,0.814364603648211
G82,G179,0.8680264339096273
G321,G340,0.9333807975266183
G271,G148,0.8173362794447927
G170,G61,0.847844108807964
G222,G255,0.7137907723789124
G179,G387,0.7457216574221863
G8,G191,0.8894119279290738
G310,G60,0.8470768266117865
G102,G386,0.8511425025536201
G144,G310,0.7106481441323778
G364,G126,0.8996278509596158
G94,G369,0.7870204842727773
G280,G192,0.7969361914526281
G121,G232,0.7085036013009742
G55,G66,0.7664243738507704
G210,G14,0.9110228414914946
G41,G71,0.7023575692265326
G41,G142,0.7063315957959748
G196,G128,0.934011764497323
G223,G331,0.770757968939498
G303,G140,0.7945258967777337
G278,G316,0.8134208794314979
G374,G109,0.9371051363108531
G59,G352,0.7667637710100733
G148,G90,0.7734221249163554
G339,G296,0.78593646281799
G183,G124,0.9474533017064876
G256,G325,0.7129565996621826
G2,G288,0.808443148210084
G224,G191,0.8175951564508492
G54,G48,0.9324552019641124
G244,G259,0.8845297244945695
G203,G155,0.8649393869719841
G367,G88,0.771019502977268
G314,G302,0.8397434344174073
G378,G318,0.797277814642109
G249,G168,0.8177374815984328
G180,G88,0.9013062504137593
G152,G253,0.9213333691356099
G173,G177,0.8187908103112562
G118,G119,0.8090568335660215
G104,G322,0.8230902961171602
G280,G270,0.8086924085163018
G216,G376,0.8593744290467014
G284,G129,0.9451473311274203
G187,G216,0.8994951188630153
G13,G186,0.8310924886051936
G134,G69,0.7771698576670116
G301,G255,0.8651428150705447
G245,G170,0.821068436718278
G119,G140,0.8689853689116325
G66,G167,0.7613601183672074
G143,G373,0.7436208391240193
G108,G181,0.7405918120446733
G256,G314,0.7408646026117361
G356,G180,0.7273611363575314
G141,G38,0.8887835919028899
G331,G143,0.8422304229896684
G53,G51,0.7825977223351184
G271,G351,0.7883974756499297
G157,G387,0.730254001618313
G211,G251,0.8906763728044531
G124,G338,0.7734464087311845
G26,G32,0.7310685811853406
G394,G55,0.7031666338072831
G174,G319,0.8008237779904743
G208,G160,0.7827785378469043
G305,G383,0.8012147313185898
G229,G186,0.8159331355144941
G319,G187,0.8365504112588323
G212,G348,0.8337523300115104
G142,G274,0.7996486315182229
G384,G54,0.8261466713297991
G172,G269,0.9132480642922487
G343,G307,0.7692339165402298
G158,G152,0.7798970863231929
G95,G391,0.8264505800491613
G176,G33,0.8931023261006314
G294,G238,0.8683235137637155
G160,G24,0.8540513095569716
G225,G36,0.8320892502186259
G383,G203,0.853661996016666
G329,G363,0.7632206512134758
G55,G10,0.8360612540130988
G80,G296,0.8154556109353092
G263,G132,0.7854621015765009
G313,G38,0.7252369465391723
G173,G329,0.9465846839291215
G143,G380,0.7073132311891054
G266,G189,0.7880380478247153
G29,G232,0.7269734075654569
G19,G195,0.8385402788032044
G68,G310,0.7819445968206566
G64,G388,0.8464894966799767
G152,G267,0.8389539226387015
G82,G370,0.7431874964180492
G119,G250,0.9407292415482624
G3,G249,0.723049203368892
