gene_u,gene_v,score
G34,G315,0.800189762019444
G254,G75,0.8815701897927055
G191,G38,0.9147256473157698
G326,G442,0.7540560749480525
G229,G204,0.7848064910756726
G262,G167,0.7282317208705369
G381,G537,0.912618753599769
G278,G541,0.7358309214067082
G244,G168,0.7601239052760234
G585,G392,0.9490226349519704
G22,G389,0.9101729473574696
G545,G399,0.726674554127564
G262,G329,0.81053470048429
G114,G220,0.7531679444220337
G393,G62,0.7319637322748858
G483,G94,0.7033357029793824
G91,G563,0.7248786046231515
G33,G456,0.7359284277485741
G474,G334,0.8578376439022708
G32,G372,0.77133095835411
G283,G491,0.8879657718015973
G544,G174,0.8645276902551662
G251,G254,0.8811632797491524
G151,G182,0.9137953917630532
G134,G460,0.793950665180946
G318,G173,0.9303189993489012
G558,G433,0.8327386120136324
G490,G166,0.9043687699812593
G208,G255,0.9354045643066338
G210,G362,0.7702306484592076
G427,G32,0.8806201908880166
G36,G560,0.9270882598712946
G141,G506,0.9272903733689367
G537,G102,0.7336940410362669
G556,G144,0.7479633780680139
G238,G170,0.8700388240724484
G362,G530,0.7871488688571684
G215,G569,0.7055730922856016
G120,G182,0.8827793357940573
G409,G484,0.7045585016339739
G267,G62,0.7389626502315623
G25,G163,0.9039391986952786
G177,G304,0.9105899363052223
G481,G424,0.8772466522854354
G218,G305,0.7699361979092703
G166,G174,0.8981994704372762
G282,G519,0.8445681711371442
G342,G283,0.7002251104605277
G527,G56,0.9442660175962574
G445,G4,0.8077896738536893
G58,G483,0.7427436476759592
G155,G85,0.9359061221607334
G196,G475,0.756230127311365
G113,G411,0.7885066750545119
G310,G444,0.7838350205497004
G470,G575,0.9095174626896065
G254,G278,0.735430129539354
G204,G345,0.9262022281872696
G356,G574,0.7319246001064308
G46,G146,0.9294226062292099
G93,G416,0.7472823277890872
G51,G79,0.8713103686789135
G33,G312,0.7548605580569817
G484,G157,0.7575309059909869
G295,G296,0.8047003440805962
G496,G186,0.8533878376743501
G409,G6,0.745984474037162
G333,G41,0.8292985077301184
G286,G287,0.867778168915616
G270,G108,0.726835585864719
G83,G184,0.7844714817146495
G101,G71,0.747983660369962
G572,G419,0.9407274172455096
G240,G55,0.8012447447647048
G36,G436,0.7908092513370808
G422,G452,0.7634617666941441
G336,G144,0.7399318311747499
G443,G341,0.9286101023812503
G20,G250,0.8584338004096723
G456,G598,0.9353797668100281
G164,G475,0.7364389276871577
G70,G192,0.7079225977348214
G387,G429,0.9122900142161725
G465,G449,0.8285859632682814
G149,G534,0.8208900923419367
G84,G229,0.8901736434530743
G334,G562,0.7367673079263546
G72,G489,0.8944034093828948
G27,G111,0.8917655107336663
G511,G216,0.7678621522348368
G7,G108,0.7337131318170446
G431,G362,0.935504409507273
G241,G264,0.7237508801400117
G495,G97,0.9463425219557314
G427,G124,0.8081915944994507
G209,G408,0.8434494154725526
G132,G154,0.7889918072330454
G114,G354,0.9361913028488694
G9,G311,0.930838141803933
G258,G301,0.7075888028465149
G287,G305,0.7193264495110112
G439,G162,0.8520118179009035
G266,G196,0.7091222953175594
G97,G448,0.9124198512091978
G386,G182,0.7950993344155921
G76,G224,0.9068259073262628
G354,G585,0.863536509614238
G99,G308,0.894388570638262
G253,G489,0.805003421544848
G476,G73,0.7072838709849885
G31,G212,0.9135178421976607
G329,G168,0.7550103854509771
G180,G156,0.8830250048427051
G133,G163,0.9066470812825771
G245,G305,0.8968724803428167
G496,G93,0.8011819553545153
G91,G386,0.8893061014799829
G238,G572,0.7647926211310015
G431,G9,0.7344511314439968
G596,G592,0.8734690326215453
G230,G170,0.8703648095702442
G509,G177,0.7000319831028767
G66,G233,0.9178171003565078
G378,G15,0.8592050679822122
G155,G597,0.8447200539168973
G194,G538,0.7699628165026773
G89,G157,0.9464942106770455
G218,G123,0.7872938654119468
G300,G266,0.8826682438384977
G109,G330,0.9456179116509135
G245,G225,0.9001414911589445
G318,G394,0.8881794439886452
G489,G155,0.9440860695498796
G18,G362,0.8927388267437579
G503,G395,0.7992114407459492
G195,G425,0.7155678682096996
G298,G562,0.9005941018514774
G1,G180,0.9019200396899663
G180,G511,0.7493456645212133
G36,G591,0.7665966967661305
G334,G135,0.8046475867572225
G438,G561,0.7480668183767161
G516,G24,0.7384541185133988
G518,G581,0.9303122732569494
G289,G412,0.886990768974118
G279,G360,0.8004490750578848
G333,G137,0.8380866241418289
G387,G205,0.9457077438232522
G155,G300,0.8496459559550175
G63,G19,0.9106336048217238
G597,G18,0.7984176433047513
G589,G459,0.7592133258830233
G51,G401,0.8072890524960858
G388,G347,0.7551104717174402
G276,G243,0.8864135869722152
G47,G197,0.7367739859630038
G483,G140,0.8922915550777877
G155,G58,0.7919344941262766
G243,G345,0.7495891604733396
G56,G209,0.8333038080666509
G488,G582,0.8951728801933874
G241,G65,0.723213207731795
G581,G356,0.7382615774097632
G182,G392,0.841385284125036
G46,G322,0.9396331404854464
G20,G155,0.8333239781560591
G486,G577,0.806818561747599
G104,G412,0.7135114868768877
G16,G128,0.9187258482747053
G472,G90,0.926709858734796
G357,G557,0.8192214033848937
G589,G27,0.7211743798386712
G499,G179,0.877015841258589
G71,G113,0.7665244892682972
G211,G217,0.9470986185746204
G297,G30,0.8398541075432766
G282,G429,0.8561006445091452
G212,G196,0.7850032010866568
G374,G190,0.749239389336067
G286,G103,0.8570841532600454
G545,G305,0.7146167713160552
G166,G392,0.8901939354218181
G393,G467,0.9007297583473313
G28,G492,0.8371679944230879
G525,G33,0.8864863430551525
G45,G16,0.937790320646864
G547,G204,0.7949110006097746
G419,G503,0.8067186495719897
G271,G113,0.9265580654007411
G237,G83,0.8029239206446246
G297,G182,0.9025281127269191
G162,G367,0.8792151470469539
G546,G314,0.9243497432218705
G406,G490,0.9201578941936956
G39,G364,0.7532215760964487
G292,G113,0.7086116976092094
G538,G82,0.8645410319433028
G482,G194,0.9072137444308084
G264,G570,0.7483232019884555
G221,G488,0.763441774571709
G149,G569,0.8969346830436207
G579,G500,0.9084576531680741
G412,G194,0.7677139837233454
G121,G406,0.871474816650544
G84,G274,0.8436093471778061
G525,G439,0.9418909191989706
G338,G229,0.8613438309728256
G464,G313,0.8514764262916146
G176,G443,0.789852832620367
G428,G156,0.9208373280475387
G358,G300,0.8128828669661802
G278,G558,0.7265025194851173
G382,G423,0.7452663279350135
G162,G384,0.848966004827458
G47,G218,0.7851899493474266
G432,G471,0.847213578944491
G160,G502,0.7190905690398153
G65,G387,0.7218658656117383
G412,G187,0.9489108641907957
G86,G1,0.8010025812067101
G138,G439,0.8315495272024589
G321,G274,0.8745746729152312
G160,G200,0.8244311668056745
G226,G158,0.794617569869202
G519,G514,0.9128077252226751
G79,G593,0.7214581072347398
G144,G80,0.8049136254086606
G346,G109,0.9315841189945936
G181,G302,0.8941509688465623
G402,G47,0.7703479837214637
G417,G505,0.8297053079362807
G71,G578,0.7382250980905449
G285,G196,0.7773913376529604
G276,G572,0.8249182098587464
G489,G39,0.8841056406320529
G277,G430,0.8050828339047749
G396,G263,0.817798892450867
G309,G264,0.9117542779991314
G34,G503,0.930469288858512
G334,G549,0.8800988589190484
G160,G341,0.725186687998563
G447,G312,0.9234423598050474
G236,G575,0.8993589165833917
G469,G386,0.8907753802463705
G7,G71,0.7024236689859009
G34,G448,0.7942801800559613
G89,G425,0.7576491089588367
G445,G246,0.8294450091161312
G253,G234,0.917393036031779
G38,G406,0.7216174669858204
G259,G505,0.716346839021155
G206,G144,0.8457160993092177
G305,G214,0.8716183599530294
G368,G16,0.9120689690437098
G119,G347,0.7133623239549546
G37,G477,0.7606857088872476
G123,G457,0.8351473185038135
G283,G515,0.7957369525328434
G267,G495,0.9345158644910543
G294,G398,0.9272422282292623
G474,G337,0.8831285757600944
G434,G463,0.7438028756779365
G591,G427,0.7005699125217537
G42,G203,0.7492771138434853
G497,G533,0.8023810710594654
G201,G125,0.7773450897703825
G388,G194,0.8093787838841762
G0,G83,0.8960659308200979
G186,G499,0.8088498341004542
G336,G436,0.7588801517028904
G381,G312,0.9166968652537801
G254,G598,0.8577920842382785
G267,G88,0.8428172922072987
G524,G330,0.7332035064590612
G281,G447,0.8410525145692918
G327,G316,0.926563829250092
G543,G224,0.9358215417251268
G22,G382,0.7596160438440075
G335,G242,0.7377090441914582
G564,G357,0.7916761309088203
G531,G40,0.8264391677159915
G567,G248,0.7993140780283721
G469,G90,0.8796347093811452
G421,G545,0.7078129055060257
G383,G357,0.7011075010210346
G272,G27,0.763818507266475
G36,G593,0.7021078605459832
G255,G190,0.760728836366628
G118,G251,0.9201420107024328
G582,G217,0.825807482089705
G544,G314,0.752086483788409
G152,G443,0.7349784826250505
G517,G179,0.9448677108758549
G74,G201,0.9232611396529378
G166,G402,0.7885678445980832
G580,G310,0.7280723896014024
G525,G422,0.9381724674843968
G335,G76,0.9276328264977045
G378,G452,0.7030972164618866
G518,G7,0.7284976373157164
G368,G561,0.8242688196405056
G230,G37,0.7465522131900164
G138,G369,0.8642285630167128
G193,G312,0.8112636061833132
G278,G0,0.7075993933446542
G494,G240,0.7769029029376495
G474,G427,0.7982232838882584
G44,G484,0.707324210203135
G134,G276,0.9281830990570401
G502,G326,0.9013710338383673
G23,G595,0.828307249823498
G64,G499,0.7013985131908773
G424,G76,0.7107733942865445
G554,G268,0.8975722820647917
G64,G231,0.7991642414770754
G5,G405,0.8130293730051573
G241,G164,0.8224984623749175
G76,G583,0.8784842853752495
G252,G515,0.7708689470915723
G574,G348,0.8925046688484729
G120,G12,0.8152354280647054
G315,G39,0.8048713820921403
G37,G39,0.8179128234794096
G436,G136,0.9289195744900846
G41,G68,0.7876379330749652
G210,G535,0.7780578705523021
G24,G43,0.7611287382182749
G324,G543,0.7680543149566197
G197,G388,0.896989602222639
G239,G395,0.8920586846707271
G458,G114,0.9356078205607167
G8,G462,0.9109847612976839
G289,G404,0.8507741034027414
G335,G505,0.8185096885124086
G91,G495,0.7853770920420338
G276,G297,0.8247825839439044
G121,G168,0.833111311165764
G590,G497,0.9015251584219489
G159,G206,0.8264188302651267
G37,G315,0.739159510243019
G169,G382,0.7464893397603061
G425,G527,0.7337727416040967
G128,G492,0.817322569952888
G98,G328,0.8925003748718364
G433,G504,0.7734528434939004
G537,G336,0.8958940437497955
G544,G530,0.7017082400542245
G463,G545,0.7121411357073318
G172,G457,0.8563448158419125
G293,G56,0.8675074824305962
G119,G215,0.9169892254492211
G451,G31,0.8427042869969638
G138,G60,0.7361367052572532
G94,G133,0.9446538650904901
G510,G327,0.728505016052797
G310,G290,0.7158293824545329
G174,G388,0.7593632334098205
G95,G349,0.783935981285687
G240,G112,0.924329603886966
G44,G412,0.7938907502235026
G596,G105,0.8102054017553084
G377,G400,0.7087832681964497
G78,G254,0.7273142293246699
G288,G63,0.727593032808036
G154,G527,0.8292555818888385
G218,G206,0.8003176922222517
G596,G133,0.8488816637890828
G332,G436,0.8704069189961259
G239,G584,0.8849703269291056
G38,G520,0.7017747830520162
G226,G383,0.7949500231202975
G246,G303,0.7187022309170104
G287,G330,0.8259858201146377
G485,G128,0.8520926483329215
G39,G588,0.8245247828017883
G257,G235,0.7543141933312125
G3,G524,0.8614547943146367
G589,G80,0.7342595048447101
G407,G242,0.9429079525762996
G444,G462,0.8004610071472449
G222,G594,0.7948197464613802
G528,G225,0.9458718074901549
G498,G297,0.9411760089344595
G380,G409,0.9265423078087429
G335,G546,0.92476114289563
G91,G301,0.8418461794419242
G470,G298,0.7794513374019729
G477,G264,0.7726657637783106
G299,G290,0.7978806964757585
G364,G368,0.7579815119571444
G202,G502,0.7876368324838419
G259,G268,0.7274273246768145
G298,G311,0.7478086249196321
G587,G573,0.8389980980637245
G13,G485,0.7016632485587719
G92,G404,0.7831501382857411
G589,G218,0.8887816730688397
G504,G588,0.7071493573691037
G199,G507,0.7865082649898458
G558,G109,0.8423655199173568
G420,G440,0.7885751028807118
G462,G588,0.8531734752785343
G250,G124,0.7967695811245414
G105,G307,0.817803326971019
G449,G338,0.9408037989105488
G373,G367,0.9290011719676305
G109,G417,0.8711882189061031
G80,G405,0.8468677910289809
G468,G211,0.9495896610720842
G117,G40,0.7404293961584678
G113,G193,0.7911879547759292
G316,G141,0.9030034738442932
G101,G91,0.8665412164539248
G478,G472,0.8090985586561181
G121,G381,0.8059206464851473
G432,G555,0.8278684016062021
G141,G221,0.7994552881456289
G276,G56,0.8375620257516873
G226,G4,0.8569916545778931
G253,G40,0.7706251792890888
G291,G415,0.9038610121829752
G478,G79,0.7310421930812836
G403,G330,0.7462267371544565
G48,G400,0.7302187489061114
G305,G328,0.906732969399856
G377,G291,0.7304010432957316
G313,G551,0.7864995693234018
G23,G462,0.8369641120555548
G427,G541,0.9017385397869004
G97,G50,0.7482129745139793
G273,G89,0.8767805147883558
G525,G378,0.9000092759150584
G335,G107,0.9492162976598579
G385,G202,0.920322332663535
G570,G336,0.9102260513015531
G412,G238,0.7791462083212776
G245,G543,0.8008117600365304
G214,G455,0.7100514751856688
G562,G387,0.7091170069290561
G217,G297,0.8158202663342091
G512,G441,0.8118210776370132
G325,G128,0.7695524249701234
G145,G577,0.9416576494058917
G525,G240,0.7625649427992363
G429,G483,0.8541864894310067
G536,G132,0.9178604996157728
G152,G135,0.9203525449253274
G456,G172,0.780568510797319
G424,G79,0.8544600248300491
G111,G395,0.7875319663760525
G294,G119,0.7013868487991698
G162,G69,0.9184310324832654
G401,G156,0.9493862141415697
G101,G541,0.8067127356294935
G536,G358,0.7430733796316134
G354,G526,0.9064618102189552
G398,G581,0.7355434361193466
G19,G481,0.7805433343918408
G186,G498,0.9411899976599999
G278,G140,0.8713608743720044
G424,G67,0.8259026242480453
G2,G405,0.769555770773998
G179,G471,0.8249958881878352
G286,G475,0.7963620934614217
G397,G158,0.8564492389081937
G81,G19,0.8099352735864719
G254,G327,0.9335552702058397
G262,G153,0.773298883113749
G219,G542,0.8324388046842139
G338,G374,0.9456649099562162
G483,G514,0.7245235332410931
G404,G575,0.8243508847143539
G194,G328,0.8911309204021984
G328,G155,0.8649646692926332
G268,G426,0.8562936714840572
G499,G70,0.7933055719538443
G192,G115,0.778438711891413
G375,G333,0.7286852001614404
G74,G548,0.7388036758150149
G210,G526,0.8329913844863348
G289,G382,0.7643595542260582
G280,G28,0.7118049320071891
G10,G231,0.7711016400429332
G252,G101,0.9099343157748848
G336,G146,0.840680639357829
G388,G366,0.7062457925077861
G20,G369,0.8366652549753717
G179,G517,0.9342446573923651
G562,G388,0.8508807382156891
G598,G487,0.907400977764348
G476,G456,0.7789066211848283
G14,G185,0.9187329649031248
G523,G296,0.71139206203737
G481,G98,0.8109592522374229
G90,G368,0.9481129390896078
G186,G599,0.7795163572945396
G184,G342,0.7543982179667363
G453,G476,0.8062330432532396
G219,G5,0.8463814452054201
G224,G505,0.8623218542143879
G20,G82,0.7474232541338479
G314,G450,0.8765551751486371
G516,G75,0.9153447645275694
G354,G577,0.926861857764066
G86,G115,0.9448071840921567
G290,G113,0.7881655767378722
G159,G121,0.9123949810173652
G591,G160,0.8477596845091872
G366,G541,0.8952822958028678
G392,G261,0.8265393941046753
G581,G205,0.8220415076193652
G279,G66,0.7814799461385189
G401,G597,0.7469376360807108
G284,G272,0.9369923402877298
G415,G425,0.878826990160857
G171,G23,0.9474266641431333
G370,G5,0.8433151020465026
G424,G124,0.7167058429748412
G301,G413,0.9020951329897178
G284,G398,0.7346025165327017
G90,G506,0.8062375117150096
G200,G395,0.8343051288559592
G4,G479,0.8796536630972794
G195,G414,0.9393895980752482
G411,G119,0.8652155474352131
G12,G32,0.7307573728178853
G344,G129,0.7751306809370362
G452,G418,0.9293574474255968
G191,G531,0.901770706565818
G394,G470,0.9431922407525846
G308,G482,0.7395275696508468
G587,G248,0.7939656491528525
G133,G82,0.9099280719634564
G89,G493,0.8937802917059933
G112,G52,0.8222028666585937
G447,G588,0.7963470910628263
G241,G77,0.7567783126282606
G97,G217,0.9353079937443103
G387,G257,0.8589427157265124
G463,G188,0.9396733640444448
G83,G440,0.737577219611537
G535,G543,0.850154609355396
G194,G128,0.9310685061740079
G176,G390,0.7014142758029325
G413,G103,0.778753308460851
G19,G563,0.8887824709889667
G429,G292,0.8150093902686322
G156,G557,0.9437644148770842
G5,G146,0.8900702736218888
G295,G312,0.923766732790214
G36,G194,0.7828216777843742
G12,G195,0.726010879484164
G580,G18,0.8938361766451208
G210,G389,0.9286455835473838
G28,G386,0.7758759639927156
G153,G136,0.9282655541833091
G274,G158,0.749369375017694
G281,G506,0.705516758311528
G190,G426,0.7531150398304007
G76,G271,0.8022550240863309
G589,G164,0.8577026061025813
G39,G295,0.803686821754495
G542,G123,0.7357246779862353
G192,G43,0.9180360203489031
G107,G269,0.9423673257101012
G482,G154,0.7813150206280948
G523,G513,0.8993316790850546
G182,G598,0.9233906179977467
G175,G191,0.7298639583789361
G262,G76,0.7560941133027342
G148,G15,0.7373749776250562
G447,G345,0.7657242259236967
G269,G149,0.8105597226501071
G204,G452,0.734820734576817
G261,G43,0.7178223041091923
G131,G39,0.7440924427692245
G88,G167,0.8715911958570449
G143,G103,0.7546994477911122
G567,G453,0.811331109933001
G62,G191,0.9400191795992281
G340,G177,0.8147576206572303
G87,G378,0.7953160117045586
G50,G482,0.7620202747122959
G121,G372,0.9145927194016633
G21,G501,0.7035588294452081
G508,G130,0.8734176131757604
G487,G333,0.8413814115956771
G39,G551,0.8219514030227706
G410,G596,0.7339330430126015
G237,G202,0.9433911719125806
G275,G294,0.7760183058504174
G237,G595,0.9102290208348778
G264,G542,0.8874415666772837
G92,G39,0.8301590799401792
G7,G584,0.8606570094943797
G164,G132,0.7084079396279992
G491,G423,0.9138800009091839
G512,G123,0.8268136543864293
G525,G578,0.792760335839273
G457,G294,0.7693001902196746
G325,G374,0.9335932069773467
G317,G97,0.7920179070499994
G177,G518,0.9334436049777615
G450,G145,0.8436185786564159
G299,G360,0.7320378684907647
G89,G35,0.7097408617026172
G390,G330,0.9080079562478096
G185,G115,0.7519132913093076
G71,G273,0.727832709736686
G390,G225,0.8081210383618145
G300,G382,0.7206396298103762
G372,G357,0.7160847432794664
G120,G468,0.7820208951361488
G154,G56,0.8608326006212803
G110,G89,0.725516498978053
G60,G22,0.7464297959792756
G455,G379,0.8169682174137172
G78,G587,0.7418827211295544
G300,G287,0.8786292418440865
G197,G486,0.7209358867403706
G150,G359,0.7000678357366346
G109,G262,0.8767044969229336
G151,G75,0.7456739997462926
G259,G391,0.7995371474439127
G20,G549,0.873203794794156
G173,G225,0.841757589986095
G367,G579,0.7871730525232912
G181,G25,0.7539749570093922
G207,G397,0.9429026551286959
G230,G242,0.7933469916745792
G157,G537,0.7184611929660438
G106,G88,0.9083568610359027
G470,G341,0.7009348175225819
G328,G562,0.9060493441818458
G430,G112,0.8007356974327985
G64,G342,0.8290816149508344
G183,G351,0.7155098745760871
G395,G145,0.7040644341180915
G552,G194,0.8167256228605747
G45,G409,0.746467356108721
G494,G315,0.8372043731565976
G203,G519,0.8766834947183536
G206,G178,0.8209355757335036
G569,G372,0.7740742135127832
G258,G353,0.8956060631227531
G14,G566,0.7786042863616054
G445,G321,0.730081257270457
G232,G398,0.7686172967473421
G562,G230,0.8531812236575759
G577,G343,0.9192929769544358
G112,G117,0.8414313859900501
G345,G325,0.8241246224652408
G265,G206,0.8685342968613661
G460,G328,0.8284831751796431
G407,G232,0.7598497329924333
G221,G492,0.934578891142254
G588,G514,0.9276803547049182
G204,G262,0.7988555117907196
G189,G454,0.7780413661303447
G149,G515,0.932057141758376
G502,G344,0.8980495020427738
G21,G436,0.9061181454261615
G121,G376,0.8963977416126971
G599,G12,0.8876501780330023
