gene_u,gene_v,score
G560,G741,0.7048251003203022
G75,G493,0.8273297103783451
G622,G46,0.7205647392615355
G256,G643,0.7756077413858167
G96,G770,0.9011651259305287
G605,G184,0.7914621353872677
G437,G85,0.7431603300123895
G449,G549,0.7833005767086897
G262,G146,0.8468132305287921
G307,G50,0.8916615728579649
G90,G19,0.8983081939706672
G386,G90,0.9145076664871399
G381,G674,0.7970397190078112
G779,G244,0.7026961217760992
G331,G519,0.7366206768831802
G382,G741,0.7758922309300862
G41,G44,0.7293933522271454
G357,G4,0.8676240785068119
G356,G252,0.8795982800991329
G90,G532,0.883164087548181
G306,G680,0.909549840416034
G318,G761,0.7759249368062416
G387,G575,0.8901169321435234
G482,G691,0.8499745678538111
G738,G61,0.7413348433718665
G551,G317,0.9411285350715659
G656,G684,0.9469237553588966
G752,G62,0.8821903657826993
G336,G695,0.7501991408104983
G409,G407,0.8730924310101815
G561,G459,0.802563319963408
G199,G153,0.7205293624233241
G295,G485,0.8421923316093556
G438,G461,0.7527407319594771
G38,G485,0.853019861623305
G9,G396,0.8083771312017674
G642,G658,0.7065140125401976
G497,G446,0.8957439413626833
G177,G396,0.9273466362507767
G680,G442,0.8967982896400928
G640,G92,0.9378314389058577
G781,G709,0.7672110504062696
G612,G661,0.750015084283305
G259,G496,0.8643046565800404
G494,G585,0.8000232147528243
G664,G319,0.9165467128991006
G221,G587,0.7063801687465374
G757,G380,0.8303356536448127
G346,G775,0.7642541186591152
G677,G541,0.8731806856689166
G570,G720,0.8844983744461393
G353,G389,0.7917526166174065
G738,G503,0.9197930729173902
G198,G561,0.7770979824381306
G377,G753,0.8641244278287572
G527,G451,0.7121452056496728
G80,G317,0.7190067384529183
G298,G378,0.8866754551145799
G93,G85,0.9262916386341904
G418,G31,0.8052983154974026
G794,G245,0.8374865282446979
G350,G99,0.7658522418454665
G333,G302,0.8580403603093474
G532,G668,0.764111772164892
G738,G549,0.8025891238926532
G347,G630,0.9253966934863961
G437,G92,0.7236250806897265
G469,G45,0.7737787611293097
G145,G766,0.8336569151854828
G312,G231,0.7103571292900712
G676,G446,0.8113005376059301
G81,G412,0.7600395357086236
G145,G398,0.823323322204467
G157,G717,0.8686335841213932
G431,G358,0.7364397459953969
G752,G743,0.7393001101181278
G395,G669,0.7856817580467458
G340,G71,0.914076732212535
G287,G11,0.9488468824863864
G214,G157,0.8550746397289715
G696,G440,0.7614882313507558
G473,G206,0.8613824645744547
G482,G177,0.7980814277205369
G130,G730,0.7763492821941069
G576,G427,0.8008336509777632
G578,G106,0.7296575362339197
G13,G759,0.7387896710163097
G226,G723,0.7608517878647947
G415,G253,0.7364986617319025
G642,G447,0.7169114828667039
G43,G318,0.7911368492035686
G452,G84,0.8423157629286047
G169,G353,0.9144495843678744
G595,G348,0.8642747943963298
G508,G203,0.7256993315795206
G265,G689,0.7262970945320878
G576,G189,0.9288134784055863
G257,G144,0.8990670666524692
G153,G233,0.7453741163547343
G246,G195,0.9059625253752026
G753,G196,0.9200409819547499
G37,G238,0.9397181498608487
G528,G445,0.7732618125458277
G630,G284,0.7811066579862487
G127,G764,0.829187790370321
G359,G529,0.8341281007642768
G349,G719,0.750839106682943
G135,G82,0.9115267352548118
G753,G324,0.8270006259931644
G54,G660,0.9002510416982353
G198,G299,0.7632390802295593
G583,G475,0.8705357107187686
G319,G301,0.936796767526737
G425,G42,0.8463471352138149
G484,G728,0.7465102183100849
G552,G443,0.8246617574647099
G410,G735,0.9084159714307364
G468,G131,0.8335085667149086
G674,G358,0.8367471086646033
G796,G423,0.7669765915239966
G463,G555,0.873863588931763
G796,G405,0.7707383452746938
G217,G643,0.9208010554665265
G672,G241,0.8931520573009972
G241,G758,0.9382919504136789
G174,G510,0.8378753245148353
G211,G187,0.7907620506143522
G102,G702,0.8000396055015485
G40,G518,0.7193868646307644
G86,G683,0.7484822706187036
G562,G338,0.8871043177305905
G144,G556,0.8559496984980303
G353,G490,0.7464145716860604
G473,G554,0.7580317725566159
G744,G234,0.946014086947719
G363,G245,0.7972595033762857
G362,G291,0.8420745619239853
G547,G440,0.893421304337617
G198,G733,0.9220550838851466
G601,G179,0.703101586641145
G657,G305,0.7911685993180072
G25,G395,0.8723131108010658
G316,G67,0.8504196952280119
G530,G201,0.9100915920921987
G399,G465,0.7610557356927339
G603,G444,0.9475153643765951
G13,G751,0.940155523322125
G446,G312,0.8226697240465302
G575,G737,0.7068719765698936
G410,G563,0.8562915035214066
G57,G677,0.7351924207334791
G63,G556,0.8091797273440523
G179,G203,0.9052305062138127
G793,G24,0.9091769663146111
G35,G599,0.9472200265895936
G520,G525,0.836552173949518
G57,G773,0.9229239529624993
G19,G506,0.8730526708001283
G395,G273,0.9309081837191079
G729,G266,0.7664068887752712
G44,G123,0.8977544194227804
G5,G392,0.7088340314819715
G287,G193,0.7643782287458754
G243,G117,0.9153712531619959
G139,G21,0.7516201704924593
G318,G305,0.863800755981133
G648,G254,0.8592071150981987
G594,G430,0.9081491305981988
G342,G256,0.8277711544642241
G515,G71,0.7566819535401839
G279,G198,0.7432394243554853
G283,G550,0.8282178090124468
G177,G723,0.72180059662934
G688,G512,0.7198960797352907
G268,G80,0.8458429356257178
G292,G83,0.9445641193601616
G453,G156,0.8040776925062392
G604,G606,0.9181528135714107
G501,G7,0.8241771588430564
G251,G773,0.7431014147873156
G28,G742,0.7270205769727043
G492,G173,0.7879730217506328
G267,G620,0.7893224434503228
G366,G370,0.8129543540325043
G489,G324,0.8161372511011789
G28,G91,0.8643060744113331
G767,G788,0.8045448404371041
G281,G155,0.7045031962033989
G331,G36,0.7453056657939461
G471,G709,0.8016061419408607
G502,G222,0.8893235651661211
G482,G779,0.7341208896958505
G264,G65,0.9114735709347683
G458,G644,0.8449402589522066
G718,G137,0.8121661395914705
G678,G712,0.9414254874254677
G399,G273,0.9376617700374191
G462,G307,0.9451441333650454
G599,G429,0.7849970256225076
G678,G447,0.7498312783163047
G79,G798,0.9125445831238876
G329,G789,0.8233247599982417
G142,G543,0.8196194445999209
G290,G46,0.75634548780644
G234,G523,0.834011931582787
G460,G786,0.7993555092896911
G317,G25,0.9225215767084984
G33,G471,0.7859825671738848
G332,G327,0.7672192280283661
G304,G46,0.8313422336745455
G727,G345,0.8382960246386418
G170,G669,0.7646574900293224
G314,G287,0.8222613399010082
G390,G602,0.9409037916602971
G595,G615,0.8408892507410909
G446,G641,0.8990813683935157
G641,G22,0.7496863025062083
G490,G368,0.7127248115446936
G456,G530,0.760376601223182
G191,G727,0.7167067762521161
G170,G664,0.7450843955737306
G505,G298,0.7928978570357665
G583,G353,0.7405557387371755
G745,G292,0.8678602057254395
G381,G22,0.8045686721357367
G777,G508,0.9307781479945023
G174,G701,0.878086531974742
G660,G601,0.9356795484497689
G8,G701,0.8819573047000501
G6,G213,0.7859438788372056
G388,G342,0.7840148880913491
G232,G498,0.8699071831025033
G182,G529,0.7652057592851857
G659,G196,0.7706299207777039
G35,G486,0.7363711770918749
G526,G476,0.7244439707329151
G287,G786,0.7397514883412571
G99,G321,0.9229691846237188
G555,G586,0.8772264363642144
G257,G418,0.712592322007084
G517,G308,0.7317603578978167
G527,G240,0.7368663751567065
G377,G269,0.8382970540263164
G547,G517,0.8781458863525332
G10,G598,0.908258945546763
G379,G271,0.7843611089911477
G459,G755,0.867045700933883
G412,G149,0.7533670297643276
G799,G737,0.8258733967087883
G378,G430,0.7557621471818969
G594,G562,0.8236256002358483
G533,G760,0.8601239700841333
G223,G673,0.7425739434507648
G342,G758,0.9150839797305041
G350,G776,0.890851386934128
G165,G167,0.9283541584741979
G721,G260,0.910069200824664
G783,G440,0.7899140399744837
G761,G411,0.7025144965537318
G485,G393,0.808199039439201
G427,G235,0.8048252572143269
G722,G64,0.9000077116110807
G786,G260,0.7506157347986504
G693,G707,0.8591276407838578
G328,G288,0.7950734324245878
G68,G712,0.7103691447422611
G525,G57,0.7651745124545528
G535,G156,0.7012126168455731
G374,G322,0.836295783947846
G78,G10,0.7196267077181437
G625,G789,0.9467347263860846
G427,G527,0.8169900827407213
G173,G3,0.7277321239911417
G237,G654,0.7275257983776962
G473,G187,0.7221871536615831
G185,G454,0.9201445801797434
G106,G208,0.7957903772444068
G325,G779,0.9334476445306845
G718,G116,0.8050702448372519
G543,G469,0.8403165318140818
G765,G73,0.773459301462904
G497,G294,0.72736147043048
G1,G760,0.8376768109050641
G119,G575,0.9217882758508242
G26,G639,0.8507031393051172
G311,G772,0.7474074555519522
G218,G396,0.7651724186308366
G199,G203,0.7538661940177439
G104,G416,0.7859651514431332
G220,G223,0.7732617321681413
G398,G476,0.8555519952188256
G796,G144,0.8353735669153353
G337,G798,0.7060428241891569
G360,G336,0.935479016373772
G128,G577,0.7299149542734608
G29,G20,0.936313204257638
G498,G437,0.8167929309505253
G285,G184,0.7279590549093156
G246,G187,0.9477227894364237
G304,G500,0.8070197310496626
G214,G406,0.7451213935525365
G232,G373,0.9044651104016
G505,G664,0.7533023108253973
G555,G281,0.8981212342939376
G764,G239,0.802732818309407
G161,G119,0.7797222696294199
G416,G249,0.9020068924774629
G697,G162,0.8668181219143085
G239,G430,0.9417380908122401
G179,G261,0.8691219564173671
G35,G655,0.9130696672713374
G445,G762,0.8331614847989357
G518,G13,0.8877863336636568
G450,G276,0.7763557751554677
G524,G26,0.9144044995795165
G557,G298,0.7763034050341349
G118,G228,0.7312612719574929
G225,G77,0.8184330541805782
G145,G744,0.7320800315310095
G710,G42,0.771999436708154
G123,G797,0.9125280982315593
G453,G729,0.8643616499538908
G626,G679,0.8555112506965878
G446,G126,0.7451777770373481
G693,G691,0.8793053492652303
G263,G563,0.7370974259744654
G12,G114,0.89332118668438
G409,G407,0.9082774398231213
G143,G499,0.7886579260166242
G121,G96,0.7703719693744484
G45,G18,0.8678029490379906
G589,G409,0.8673580889071892
G14,G111,0.7057940382647934
G379,G457,0.7999882383302112
G314,G693,0.7122353341682437
G154,G664,0.7690749278874255
G32,G68,0.8929275875581159
G303,G610,0.9485862270016935
G740,G430,0.7394110191129268
G63,G554,0.7977248142417631
G362,G299,0.8813720446556238
G732,G291,0.7583515596287291
G647,G184,0.9424782865796307
G669,G145,0.8741233762897318
G699,G428,0.887054212813466
G390,G49,0.8333321153677149
G430,G410,0.8658778184283649
G375,G10,0.789817285216809
G632,G310,0.853941061932195
G70,G741,0.8517837436818702
G726,G126,0.7012419719617566
G783,G622,0.740109746434712
G672,G37,0.7632842922342143
G472,G295,0.7528529885085096
G125,G46,0.9195278640235112
G633,G252,0.7704701327763166
G121,G117,0.9283939815470919
G415,G702,0.8610024292118909
G158,G762,0.9433084746073603
G565,G756,0.8650418308543759
G31,G593,0.9171183654074273
G373,G777,0.9261705839200995
G60,G747,0.8167331231023173
G383,G199,0.8909754661061613
G213,G169,0.7458368940711094
G427,G251,0.8572955449607167
G362,G59,0.7815962343004647
G561,G790,0.8111010536859378
G107,G793,0.9396428254479641
G481,G321,0.7253579955417578
G169,G589,0.9262964556700911
G664,G703,0.7866888773254179
G325,G300,0.8525919807060965
G525,G2,0.9498224655544348
G109,G273,0.790321683161612
G0,G358,0.8400791936253686
G37,G486,0.868821158626131
G199,G455,0.8104764285773572
G725,G577,0.8392958409113261
G583,G39,0.816881325279396
G209,G751,0.9333227123551253
G623,G469,0.8535926719942781
G176,G352,0.7924993041801205
G81,G97,0.7017871214775202
G380,G248,0.8728683536958505
G19,G148,0.7915714038343366
G545,G343,0.8171720658285052
G283,G414,0.9346964036628078
G92,G505,0.7004396258800467
G282,G792,0.9188799441857431
G109,G617,0.824125313981757
G715,G142,0.736559618567799
G129,G196,0.903345901602084
G552,G269,0.7056260605817098
G628,G596,0.7779703002208406
G635,G692,0.9456672011368132
G719,G14,0.7792421475319071
G207,G558,0.7287836374528479
G4,G134,0.8188897581380212
G289,G446,0.8079495462718702
G522,G418,0.878663452540598
G43,G1,0.7265397007150862
G137,G234,0.7419659512347743
G72,G406,0.7871432752881171
G460,G636,0.8063030947359322
G715,G650,0.8624544376442483
G131,G623,0.9260963147927465
G523,G639,0.8252109577969969
G367,G527,0.7141556510904217
G625,G739,0.7029174294641399
G95,G710,0.795726348102437
G512,G652,0.8188445861982294
G447,G548,0.7421100283751312
G296,G491,0.8681082918106717
G368,G245,0.7096597315576121
G77,G788,0.8358209634089143
G268,G356,0.7535112111985744
G82,G643,0.7270958788681218
G38,G517,0.9062369005937612
G374,G124,0.7515172679399822
G768,G34,0.8851645264116408
G757,G416,0.7440035412956165
G528,G446,0.757812540479955
G643,G345,0.8230506637372859
G301,G498,0.8218069110135475
G6,G20,0.7955732384891563
G171,G4,0.7370892541077004
G355,G208,0.7812285864697197
G505,G256,0.8086513213815245
G700,G657,0.7325007018758061
G457,G536,0.9357591772291938
G373,G15,0.8685147575918705
G592,G583,0.7636006380560141
G336,G552,0.9154967308659495
G759,G766,0.7626831529002444
G67,G515,0.8986389925217523
G427,G457,0.8579219514649502
G22,G413,0.8262715416438968
G441,G201,0.8431440725884825
G366,G287,0.7206047072164519
G366,G733,0.8068915855546157
G637,G611,0.8571851455055586
G786,G617,0.7814606571213711
G281,G320,0.8250380325313899
G580,G704,0.7026686948287346
G417,G33,0.9344201890731533
G600,G218,0.7724115827904553
G184,G93,0.7501748104319589
G250,G603,0.818815321864914
G248,G61,0.8547785580495697
G606,G241,0.7033073257291241
G780,G617,0.7995984054496277
G228,G171,0.7433874245372084
G611,G350,0.9367645783468694
G162,G174,0.765804457777193
G249,G646,0.9083582224210147
G440,G496,0.7596929326820127
G789,G234,0.83277000266396
G554,G769,0.7511895957431081
G496,G654,0.840368474707201
G482,G776,0.7834057748827392
G708,G349,0.8358153667973675
G224,G481,0.7608656928806897
G732,G33,0.7428065906234707
G468,G614,0.9367076487220913
G366,G270,0.8125317705544954
G95,G470,0.8039125471197092
G227,G377,0.9449054043329147
G109,G409,0.885682345761509
G336,G488,0.8878179894713866
G796,G349,0.8152232514250615
G727,G470,0.7214215990581329
G232,G77,0.9118055861290041
G324,G337,0.8145321921320092
G443,G164,0.8646610134729229
G695,G337,0.8351036121831582
G690,G771,0.7351056318474087
G428,G2,0.7206165974577856
G491,G504,0.7336957656319066
G583,G732,0.9435884677597021
G78,G619,0.8986202206012518
G457,G295,0.9399220540543246
G330,G208,0.8344204999004644
G619,G524,0.9380672242220374
G616,G662,0.807855292889023
G21,G287,0.7678062192481313
G585,G25,0.8328407115159422
G326,G570,0.913396004023682
G519,G717,0.8921900688004666
G452,G799,0.8865483174944104
G231,G705,0.8335860525150032
G348,G95,0.7996971784244735
G652,G493,0.8833243695405077
G341,G408,0.8046481156755096
G3,G727,0.9482954190154131
G654,G588,0.7691631768285644
G12,G412,0.7360181387908771
G364,G348,0.8277879450633108
G212,G95,0.7698949696464278
G176,G754,0.7917414190529004
G284,G752,0.8143476184164279
G31,G260,0.8101190883765877
G311,G692,0.8560181265308797
G414,G713,0.8483294616316326
G736,G372,0.873153415906668
G777,G423,0.9127281486468184
G787,G780,0.9189760261166602
G105,G534,0.7899623969964923
G224,G561,0.8318457494401621
G241,G220,0.7002898304188878
G714,G36,0.9351852529279514
G22,G160,0.9446146741074672
G167,G507,0.9416535144493392
G548,G507,0.7332418137532137
G161,G186,0.8518722622468066
G440,G161,0.7927863521213818
G719,G180,0.7983688852340411
G16,G352,0.8112398330119116
G304,G640,0.7332879386601422
G657,G189,0.9026502296085739
G82,G372,0.9180127316234152
G90,G204,0.7532485203803453
G710,G521,0.8602480552284518
G603,G99,0.7290070541828317
G406,G200,0.7439779939571619
G72,G297,0.9122283211783314
G636,G54,0.91990095518263
G793,G467,0.7116119791305966
G437,G662,0.8355571887373858
G254,G111,0.8367798493839947
G229,G262,0.8246852931996231
G658,G623,0.944383815150692
G703,G66,0.7454453774115058
G186,G505,0.8938750373072402
G445,G74,0.9078123992708685
G230,G347,0.901271991647713
G585,G331,0.7201856038464427
G710,G332,0.7896639438876062
G773,G742,0.7713784712177684
G579,G575,0.7917987025811745
G332,G84,0.7679466448038902
G302,G701,0.7852082275455152
G620,G286,0.8621191475966729
G255,G183,0.8786008682457463
G66,G239,0.7506171365826823
G103,G591,0.7408147203729963
G351,G277,0.7062421199696293
G763,G624,0.7811102493251316
G756,G654,0.9346307610285711
G106,G332,0.9059898138287826
G783,G535,0.7237775933056483
G402,G797,0.8730895626096227
G248,G268,0.8024768585415052
G618,G586,0.791261154200755
G785,G348,0.7125066795207697
G149,G175,0.7486679404947723
G408,G9,0.9327949198507584
G274,G439,0.8437649595479657
G571,G54,0.7216609744378737
G594,G78,0.823750502564186
G110,G737,0.9384645159921138
G660,G595,0.7904715124007787
G752,G79,0.775533483388998
G778,G330,0.741144287163697
G464,G60,0.9253099162944158
G215,G627,0.9248445401631376
G295,G606,0.8990292437423136
G651,G309,0.8133164460721014
G745,G500,0.7218685982356686
G100,G511,0.832899472759542
G34,G261,0.8109933393644311
G781,G506,0.7557791012264686
G207,G677,0.8818258402072647
G639,G24,0.7001373259447237
G60,G263,0.8921751451681794
G141,G117,0.7493613527543027
G96,G680,0.8439907277801664
G611,G576,0.8176136694555026
G203,G18,0.8401124361642027
G410,G90,0.880355358959139
G218,G764,0.9418851374740385
G534,G237,0.7531855702773917
G63,G314,0.7385018216725837
G267,G601,0.7011923869010961
G481,G460,0.8069530201753781
G631,G665,0.7887146807493391
G179,G595,0.9326417233541798
G625,G747,0.8200127207349267
G715,G674,0.8632123928191768
G70,G636,0.8893977426901052
G173,G260,0.9065410783117727
G576,G579,0.9289075643554516
G513,G468,0.8150709066140582
G765,G289,0.7714281184170553
G780,G421,0.7054313463944238
G545,G739,0.8360093693844094
G623,G44,0.944395213176831
G415,G155,0.752082676633616
G560,G186,0.8844714287094937
G616,G635,0.8776036903013967
G605,G729,0.8803171907760001
G129,G573,0.8620046078236658
G792,G237,0.7691472643621319
G524,G114,0.8237205576614683
G756,G592,0.7953286734316797
G324,G775,0.8865759172536318
G604,G301,0.9139499050142423
G97,G450,0.896551934571568
G543,G30,0.8613345085279766
G560,G385,0.8974848471637492
G704,G268,0.7109338949618644
G160,G503,0.7925749051252874
G564,G264,0.8854507595710409
G562,G199,0.7240354302975354
G789,G659,0.7783069387927807
G163,G757,0.7523048838416739
G459,G616,0.7703745596929374
G546,G193,0.8064488370199265
G238,G77,0.8455255085301082
G616,G602,0.7654973110356604
G402,G18,0.8862776484935857
G308,G236,0.9144705086340321
G9,G662,0.7443523392817641
G505,G135,0.7146250471099881
G792,G786,0.9253395062479958
G794,G93,0.9173945433230473
G712,G44,0.7524415961786314
G513,G675,0.8726644200894462
G127,G60,0.7715538277723699
G727,G597,0.8848152959336474
G250,G650,0.7151390216196156
G327,G564,0.7978822652270551
G156,G469,0.9246918523393154
G651,G61,0.9016710368966254
G388,G317,0.8230087817668152
G39,G707,0.9091282542479752
G364,G484,0.857143758215465
G16,G271,0.8371676218728774
G734,G798,0.9240545185118285
G211,G335,0.7825563227877836
G301,G474,0.7457094657251383
G70,G431,0.9160649619170615
G761,G733,0.7370705960103371
G36,G538,0.8639604686715645
G117,G631,0.7453556903357151
G694,G169,0.9172483744022829
G714,G652,0.8787946484928685
G221,G552,0.9428745384250239
G372,G599,0.8136832897346248
G649,G551,0.8913023649086391
G290,G500,0.8829562802353977
G307,G168,0.83748009732
G137,G550,0.73829696807679
G777,G749,0.9365859307362474
G22,G430,0.9224187610936436
G606,G781,0.8538344079101005
G456,G333,0.877488198806998
G546,G473,0.8518154695175915
G696,G688,0.8859175801589919
G510,G97,0.7723361171403589
G512,G764,0.7249858858472287
G394,G528,0.7535085480922306
G241,G780,0.8598171628903887
G591,G341,0.8392778804387615
G140,G489,0.8077764223218205
G336,G642,0.8506160072277206
G735,G619,0.9133316411407841
G617,G69,0.7308851788671207
G54,G257,0.8228040013673084
G735,G88,0.9348936283543228
G16,G28,0.9255723958781306
G190,G93,0.8096596150385952
G678,G235,0.9014395689766211
G281,G397,0.9043471181452325
G307,G261,0.930429417562102
G661,G691,0.8470463936501034
G215,G425,0.879064436572139
G528,G508,0.7893894122866181
G474,G132,0.7824194828179978
G620,G277,0.7098415958740476
G123,G138,0.7033375692731717
G295,G597,0.798875383373667
G727,G159,0.7502830123625519
G420,G774,0.9378418049244852
G20,G5,0.8488776184692703
G247,G217,0.7227575807267292
G481,G246,0.7469757648509052
G762,G107,0.7362451333149558
G344,G319,0.7963490360067579
G295,G36,0.8368787357212826
G223,G752,0.7582940622330657
G329,G553,0.7673035794800386
G98,G264,0.8617827193521302
G729,G300,0.8769282814258239
G286,G162,0.7887197368850296
G261,G786,0.8245511519596107
G310,G484,0.9358573463746184
G756,G501,0.7944194113887764
G610,G730,0.7116984830187907
G455,G547,0.7659560568052003
G466,G365,0.7644349592899353
G731,G540,0.9297355794815229
G617,G184,0.8195889254853742
G783,G467,0.899566224240147
G663,G666,0.7019485078654236
G700,G255,0.724056846893683
G36,G606,0.7639520637368573
G112,G583,0.7763187999630543
G623,G446,0.7616565157742858
G588,G167,0.7790508195428938
G191,G418,0.7497710238272288
G169,G241,0.8381063047154211
G727,G569,0.7178629953240885
G663,G290,0.7471585078152875
G565,G674,0.7710300253683576
G337,G685,0.9213358709068349
G490,G691,0.879305937562134
G553,G781,0.928029465079515
G31,G192,0.7178460741907016
G269,G715,0.8310655308678301
G785,G581,0.9212192222669847
G39,G3,0.8655109414592085
G470,G340,0.7684591106774669
G642,G26,0.7796719458907799
G529,G25,0.7723075106287882
G401,G607,0.7171089843449645
G172,G660,0.7579090090004924
G644,G795,0.7797272577588185
G87,G568,0.8991928060491707
G640,G280,0.8264051071792295
G29,G723,0.7599361651084486
G682,G160,0.7866937790891398
G648,G392,0.7119597989420247
G354,G775,0.903179151860164
G218,G258,0.8091306501463107
G778,G86,0.8707547398929584
G273,G294,0.7390733787850718
G138,G242,0.8439184493539067
G214,G263,0.7117929528872535
G379,G47,0.7552484640665837
G731,G23,0.7443541103667182
G455,G696,0.9335965047298704
G360,G316,0.8827294907075033
G523,G742,0.8733238415088221
G614,G312,0.8167299137959336
G696,G400,0.7017961870439154
G154,G591,0.7325338655594368
G417,G605,0.787826380092395
G365,G691,0.9462773935549521
G552,G198,0.8420856232290725
G622,G739,0.8183088539220685
G84,G187,0.7368515299378723
G787,G682,0.8789131037973585
G437,G499,0.8404006721006321
G135,G563,0.7275129525257217
G599,G483,0.7913351272030447
G326,G627,0.7855675320163724
G428,G214,0.8057398305047712
G608,G720,0.7108656480554572
G468,G653,0.8731653249111351
G549,G596,0.7172770191264926
G413,G27,0.8730448565348896
G754,G798,0.79458655668201
G140,G29,0.8692611724954813
G198,G612,0.8316668822860007
G572,G672,0.7295218238641019
G723,G51,0.8343731227210225
G62,G638,0.762940287778918
G476,G685,0.7660576515315686
G739,G155,0.9005148933337062
G552,G571,0.855059837258337
G113,G247,0.761957745758215
G112,G791,0.9480923029912481
G789,G2,0.8838970254827863
G386,G604,0.8208287086941228
G384,G127,0.78160075733235
G200,G142,0.7299235523415655
G314,G197,0.9251858776106947
G731,G485,0.9076129070343919
G128,G38,0.8862652008245615
G448,G375,0.7524208695929299
G357,G722,0.7940443574993812
G423,G372,0.7488932128882776
G420,G480,0.9225358704288256
G289,G173,0.9418845471914179
G470,G443,0.7687838943615093
G623,G632,0.7466640358992525
G0,G284,0.7426149254053983
G124,G620,0.7504928191417737
G679,G540,0.8316218064228665
G772,G551,0.8846766471006815
G502,G203,0.9347157890748496
G742,G443,0.8381966050905915
G729,G48,0.8663960950451766
G179,G563,0.7851906767790611
G615,G508,0.9331941904508707
G164,G16,0.8013634420412561
G20,G459,0.7453382043457802
G632,G301,0.7925074831305041
G757,G536,0.766477523242972
G394,G724,0.7933174960034504
G56,G118,0.7629640476851054
G315,G109,0.7996638918353645
G328,G713,0.7243965695214161
G237,G40,0.9380580036715633
G122,G518,0.9022879654309647
G767,G490,0.8081918680949889
G782,G705,0.8981552768570231
G436,G247,0.7542401598968836
G743,G774,0.8259559018785522
G377,G413,0.8185102889505
G487,G318,0.9253217599218777
G229,G797,0.7640652785034877
G416,G291,0.724276413221305
G600,G110,0.7132967767620375
G560,G171,0.7218331175816711
G43,G642,0.7492736594250569
G13,G136,0.7155126131682565
G205,G565,0.8391042876868344
G385,G2,0.70918073038469
G608,G342,0.7080461763276336
G161,G344,0.753409348162601
G118,G692,0.9106878924095132
G680,G37,0.8072218549297001
G402,G161,0.763308889619909
G626,G187,0.7665366261230473
G189,G174,0.7281950667150145
G47,G705,0.7675824408446619
G2,G141,0.9058878496890694
G477,G676,0.8987769734234536
G261,G545,0.9248675239789508
G33,G346,0.8960490298703663
G205,G286,0.8493149937925324
G383,G660,0.7153194327896063
G77,G58,0.796877915662457
G787,G123,0.7457905380923292
G276,G299,0.8089991452780715
G387,G42,0.7875136772554434
G273,G738,0.8923636950925646
G705,G406,0.8455999968224502
G197,G789,0.8937171609998029
G488,G195,0.8196466143695802
G608,G317,0.8166349385712133
G122,G197,0.7815854069718908
G515,G568,0.8405571939367162
G718,G780,0.7115731765869846
G28,G435,0.8736376885018471
G674,G563,0.8699181707841059
G91,G212,0.8109235216536473
G677,G667,0.945186529437962
G160,G564,0.900883632048078
G282,G124,0.8268307526829294
G153,G738,0.7371067140391345
G61,G786,0.7662622597925869
G645,G390,0.8354866268885014
G315,G604,0.9306200625536625
G289,G493,0.7698385540510437
G66,G691,0.7114187137408217
G341,G132,0.7729699503883138
G142,G83,0.8024591988422944
G408,G304,0.9095464344392858
G166,G132,0.908329329093779
G494,G304,0.7927214742735893
G334,G322,0.8734917266437678
G641,G340,0.8253660685267807
G373,G745,0.7330536699172455
G67,G751,0.7554267324241917
G520,G238,0.7776870850618227
G404,G332,0.7625826845709013
G148,G388,0.783247893653481
G501,G609,0.7101849007443377
G290,G580,0.8140736510165985
G76,G448,0.7846042215804218
G433,G684,0.7184952235293828
G474,G366,0.9252877390991874
G193,G444,0.7549559372071772
G361,G462,0.7058963871656682
G188,G504,0.8737986983372853
G314,G225,0.9106543959837574
G93,G210,0.9053973409384424
G389,G722,0.7795458317738899
G252,G136,0.7144602468053382
G287,G470,0.9114943269062997
G471,G644,0.7462082149155664
G374,G583,0.8576789996816797
G503,G7,0.7431137766973479
G56,G45,0.894363267668095
G67,G56,0.8370765922608485
G673,G692,0.9119967442050271
G94,G474,0.7347683376250875
G403,G390,0.7459129594728774
G513,G310,0.8457702359699768
G744,G185,0.9230125636470559
G176,G298,0.7638804509131987
G791,G780,0.9327119474007963
G226,G75,0.9485431186780546
G77,G351,0.8906613412205422
G465,G774,0.7015676644851556
G135,G574,0.8135068053668324
G288,G315,0.8287161510637748
G521,G212,0.7452747379124164
G765,G50,0.8698059798612993
G194,G186,0.8228760330441158
G615,G383,0.7261243303706654
G591,G562,0.7078854574893485
G16,G663,0.7911891175132721
G156,G68,0.7189587066781452
G566,G662,0.8227466917952448
G201,G165,0.8113643949191126
G271,G197,0.7815740424513242
G285,G295,0.8669007172230747
G765,G449,0.9276116148121998
G203,G225,0.8268131816108273
G484,G577,0.8648440872351693
G504,G182,0.8407924150835588
G284,G741,0.7031872646510946
G51,G308,0.7954867078546382
G739,G385,0.9107619009544401
G229,G252,0.8956756594517801
G743,G290,0.7816353635443627
G5,G30,0.887194041807659
G408,G512,0.9378614155142154
G657,G155,0.7885954858824773
G87,G178,0.9138760643011924
G596,G330,0.7563278690135498
G563,G612,0.9149534572295973
G271,G77,0.9248188237477535
G459,G496,0.7425913978554362
G626,G728,0.800189979838319
G455,G354,0.923741285468211
G362,G595,0.8692012006135206
G1,G17,0.895672870824018
G468,G687,0.7464053461210437
G503,G639,0.910264271415207
G486,G671,0.8990487006499353
G233,G772,0.813345645460407
G475,G682,0.7151351194687191
G70,G699,0.7599786108131599
G371,G537,0.927537489515053
