gene_u,gene_v,score
G369,G7,0.7906933685118454
G187,G107,0.8709530389206375
G179,G269,0.8824283120234383
G397,G191,0.8313621783103592
G579,G578,0.8374512660792593
G304,G233,0.9363336728384174
G373,G232,0.7891275486677759
G481,G447,0.8223762580314625
G152,G125,0.8547496236634629
G109,G529,0.9378827264775698
G490,G77,0.774539718300803
G294,G191,0.7130614552559268
G276,G381,0.7187724991957971
G456,G470,0.8641932124988727
G252,G486,0.850882781848348
G401,G512,0.8415016159937327
G257,G596,0.800239009115136
G332,G414,0.7605351626782643
G105,G39,0.8363805834567326
G277,G523,0.8788692792814411
G85,G315,0.904016255457765
G334,G426,0.8467499196256529
G528,G339,0.8879223752026171
G95,G295,0.744845207958764
G197,G362,0.7864161439499119
G98,G575,0.8378053922744907
G496,G250,0.8646344570534829
G235,G268,0.8362665243705873
G19,G569,0.806476735525985
G599,G343,0.7560527211766729
G496,G512,0.8670483362259772
G172,G151,0.9064662977649321
G417,G85,0.7216675300446156
G275,G378,0.8933790952521661
G324,G528,0.802905866850905
G217,G558,0.8985201408798091
G554,G188,0.7179114365561734
G561,G245,0.8785657876864997
G0,G405,0.7623803965378606
G26,G593,0.7605825823351422
G366,G533,0.8898621305174397
G258,G355,0.7731125114512858
G546,G185,0.8900189314919292
G397,G415,0.8926195156449569
G250,G105,0.940608399370866
G397,G358,0.8538041037946578
G478,G508,0.8046553576386419
G402,G376,0.736590154090998
G240,G438,0.736494932922995
G124,G234,0.8732077002082734
G528,G357,0.7510044328389567
G101,G141,0.8091665187793182
G354,G410,0.7193870423971107
G444,G597,0.8275249678890313
G155,G179,0.7002540991915671
G145,G225,0.9133522462940241
G286,G406,0.8620489121028905
G80,G11,0.9092453158345475
G570,G263,0.7643503070359244
G565,G94,0.9443588939049126
G587,G172,0.7997206077414273
G144,G477,0.825448361413391
G108,G463,0.7902437312578898
G444,G267,0.9150797384239471
G95,G32,0.8558126645774129
G20,G451,0.7557108680562683
G543,G129,0.71778862088431
G113,G361,0.7054868776146206
G340,G34,0.7482888196265093
G46,G375,0.7760522680188222
G330,G582,0.841781419206092
G145,G56,0.8430171997017992
G527,G319,0.7781846023732608
G64,G75,0.8607610587597387
G567,G114,0.7081310972384997
G493,G498,0.8880453505868184
G264,G591,0.793159054246686
G383,G132,0.7334467130561011
G172,G64,0.7514178076455268
G317,G27,0.9226573054508593
G196,G277,0.9141229502963779
G167,G405,0.9206904298144623
G211,G112,0.7807221398791859
G183,G24,0.8711425227384019
G479,G211,0.8893791956835447
G11,G598,0.787973677256408
G437,G513,0.7334894046380627
G235,G111,0.7112728057640506
G469,G21,0.8705963013368282
G561,G175,0.9087398319777846
G235,G393,0.8076863543420539
G416,G355,0.807912954843285
G495,G71,0.9197070463284466
G461,G109,0.7025331682092555
G252,G354,0.7233994495718019
G496,G521,0.9091430325976206
G182,G368,0.8657285410994872
G172,G285,0.9391100997569268
G368,G186,0.7553693956919131
G537,G103,0.7747203349678682
G176,G197,0.8320533062180108
G195,G137,0.8506334988541593
G595,G298,0.7917021452180699
G174,G306,0.8851181512135917
G349,G35,0.7320181222742372
G479,G106,0.8343530613322869
G266,G508,0.7668730330637152
G425,G17,0.7611538017380169
G344,G404,0.7027527907743218
G187,G372,0.7213076874772234
G550,G207,0.8179501191127058
G380,G502,0.7367568983115431
G345,G285,0.8974372193928565
G526,G262,0.7788340459697118
G242,G341,0.849757089763105
G291,G415,0.8451470464157914
G580,G274,0.724776019386675
G190,G417,0.9105689280364806
G284,G240,0.9251367001502059
G572,G75,0.7328645438502569
G219,G374,0.7983771322124866
G593,G584,0.7087736686872893
G221,G96,0.9085817364486924
G58,G282,0.8675279081483136
G109,G367,0.7937718609845835
G292,G476,0.8085816226166649
G395,G37,0.9227412206440434
G427,G325,0.7416200121385071
G570,G369,0.8050985973890045
G174,G271,0.748152989565438
G239,G262,0.8201676877036786
G60,G433,0.7718439360120812
G464,G172,0.9477686522421361
G509,G125,0.8235510713449253
G404,G419,0.9044680975905068
G220,G16,0.8373328672129279
G145,G500,0.8759524509681691
G353,G155,0.7799277024818727
G252,G454,0.7008577590577573
G575,G434,0.7519291152853307
G503,G42,0.7998423988637247
G127,G529,0.8830246700730168
G113,G283,0.8169598508506732
G11,G331,0.8503915263474153
G551,G223,0.830756497640125
G454,G248,0.7261296498904382
G83,G314,0.8456872542922761
G233,G440,0.7826852904392281
G245,G398,0.8766218544843638
G205,G186,0.9189074540846723
G17,G127,0.8337954968517547
G123,G358,0.9084776786530873
G491,G471,0.9309871969854171
G296,G134,0.901708091696354
G517,G553,0.9104929555178831
G548,G576,0.8518214650034521
G50,G192,0.7065258161198389
G587,G34,0.7666732959790921
G425,G444,0.9307406984283635
G424,G158,0.706773345318794
G568,G416,0.7095485064314877
G38,G443,0.7142199686859451
G236,G169,0.8864098593694467
G3,G222,0.7937227278743995
G522,G267,0.8796681689845273
G311,G174,0.8438587712270574
G558,G180,0.9142088239654761
G65,G99,0.829463609771998
G358,G177,0.8789302597555846
G427,G174,0.9484395151104419
G579,G586,0.7003788413110028
G161,G535,0.7706977144614664
G72,G122,0.7569226080780816
G394,G86,0.7249984402581336
G489,G133,0.8319963062992572
G512,G574,0.9300838363657793
G66,G506,0.7213496449056267
G306,G531,0.8589465494310177
G33,G578,0.8401998820274831
G204,G30,0.9098442705442381
G275,G82,0.8056937269129638
G74,G22,0.913609335757619
G457,G449,0.7730791776699473
G44,G471,0.7794599457018767
G153,G159,0.8321565413184859
G306,G537,0.9087743309454288
G343,G95,0.7407186952707708
G212,G101,0.7977826616186795
G293,G153,0.7299712893281683
G439,G164,0.7519276135422096
G188,G574,0.9032899557844013
G396,G443,0.796379752882221
G542,G485,0.7602540250112717
G234,G573,0.7387944714238595
G96,G465,0.9365360305200569
G486,G528,0.7456463421496152
G38,G121,0.9332042829194631
G529,G97,0.9073891257613202
G552,G123,0.7574243970606097
G387,G402,0.7159465928086296
G359,G575,0.8628773473829077
G386,G300,0.7296843217490785
G310,G530,0.8441091587561705
G331,G96,0.76075504589235
G239,G315,0.9496771351192544
G273,G291,0.7505145612601073
G276,G261,0.7411670917958875
G353,G48,0.799828031049391
G460,G443,0.7173843090871351
G264,G591,0.7403282258126965
G496,G13,0.7443347301593836
G535,G38,0.7081165012350678
G189,G190,0.805204303873817
G114,G91,0.8254757243741817
G24,G201,0.9317671778950609
G219,G393,0.8488506044186428
G58,G497,0.8617881826934447
G312,G585,0.8685220455708184
G100,G360,0.764488819302416
G593,G374,0.7476696852835552
G122,G201,0.9221594867461954
G556,G310,0.8756954729591291
G256,G545,0.9371768044248547
G539,G356,0.7833869838002998
G333,G571,0.7469541400142576
G172,G245,0.8938379928344451
G225,G495,0.8814750803476135
G208,G3,0.8936633061985492
G204,G427,0.8798886623421076
G292,G94,0.8127132683284757
G533,G592,0.847494506200841
G2,G338,0.8721543010123661
G496,G578,0.8915880702450187
G4,G110,0.9079840511611837
G475,G228,0.7495457487441967
G534,G295,0.8397015078809107
G55,G511,0.7855595556842636
G246,G140,0.9151230334503015
G353,G240,0.7575985345152932
G404,G79,0.9339338623434595
G512,G29,0.7080547911804016
G254,G47,0.8783232259131142
G491,G391,0.890677788070146
G82,G369,0.756180219704664
G230,G404,0.8231721435393751
G55,G412,0.9132465903452196
G463,G17,0.790432539605759
G96,G158,0.8595604764945763
G1,G229,0.7920341747705528
G93,G495,0.7072920217376529
G273,G214,0.7467921307976516
G99,G589,0.7578803516972167
G88,G377,0.9120358797119805
G298,G431,0.7187236277512626
G271,G213,0.7544721904134251
G144,G195,0.8277009455535645
G354,G13,0.7167475587730738
G24,G422,0.729601111477849
G507,G375,0.8359653171232504
G455,G473,0.8388873935380826
G216,G85,0.7017679693092157
G497,G354,0.7054807003055314
G347,G579,0.9040041790749211
G130,G557,0.9324009654754017
G449,G269,0.7452210386733119
G384,G417,0.9331924357870195
G553,G289,0.7754548779347095
G306,G561,0.8179433584901324
G572,G465,0.8815388662691623
G388,G450,0.76570697146205
G215,G482,0.9025864799712614
G274,G165,0.9223127941531837
G251,G418,0.8171705419133677
G80,G38,0.9335121054303683
G232,G175,0.7588008322965716
G430,G106,0.9366475554172846
G442,G203,0.8139379375530343
G462,G557,0.8763779341809383
G303,G250,0.931382393334337
G134,G150,0.9418112478073182
G5,G539,0.8122902742887127
G54,G184,0.8641129221691011
G143,G573,0.9059614706237111
G592,G118,0.8245633409158857
G589,G275,0.7146401320341914
G144,G473,0.8130171746479324
G114,G184,0.9386122816066838
G167,G261,0.8435184822763768
G236,G108,0.7969229968756885
G36,G48,0.9173215490458109
G598,G265,0.8306117874965834
G73,G162,0.8767038329763035
G316,G9,0.916474524683517
G280,G554,0.8126554619017712
G254,G469,0.8954023735860085
G214,G506,0.8353873455745909
G126,G298,0.9251569217127764
G484,G567,0.8426435660291509
G126,G32,0.899446684204773
G266,G311,0.8963336838269529
G149,G188,0.8210524007267442
G329,G67,0.8494423725807166
G149,G198,0.9021317039833044
G518,G558,0.8089023977703458
G452,G292,0.849761360446482
G464,G258,0.8645838960571192
G121,G543,0.835579588391422
G353,G108,0.8995681320706702
G211,G149,0.7964826333571622
G230,G373,0.8502605714618803
G432,G391,0.763933649016806
G221,G322,0.8595673007840405
G85,G557,0.949182275140509
G60,G156,0.708568765058949
G466,G356,0.8628112997584977
G124,G355,0.9102043130778708
G386,G101,0.8942267660009522
G546,G201,0.7579357683561032
G151,G525,0.7730917569995165
G337,G571,0.747698691339606
G290,G592,0.806428432929711
G517,G390,0.8838001013381992
G186,G516,0.8288248469530279
G0,G84,0.9014571296064707
G330,G167,0.7525820596130313
G466,G452,0.8565406854504071
G171,G163,0.8840423369249146
G369,G541,0.9156891345379261
G61,G463,0.9215172745861642
G359,G201,0.711004030651553
G566,G552,0.71816741859001
G378,G243,0.8703311211142567
G359,G479,0.9235054139836656
G403,G456,0.7981665185755409
G12,G264,0.8884697415253568
G457,G328,0.8144489420039107
G262,G372,0.7898321145279265
G195,G527,0.8084397699153084
G355,G253,0.9120915091059205
G509,G511,0.7216368388158383
G428,G538,0.7209627343476135
G571,G387,0.8003154005923832
G459,G435,0.8675369944309579
G530,G80,0.7239374915698578
G402,G168,0.7143730707301412
G217,G93,0.8875509466302443
G438,G278,0.9237286347349578
G520,G502,0.8627784321063419
G520,G215,0.8996228679821942
G270,G306,0.8154802147305198
G524,G45,0.946671075640041
G93,G504,0.790084289231636
G250,G26,0.8507986763184221
G470,G441,0.8245390573372473
G587,G86,0.939152616160309
G313,G357,0.8255997597524363
G70,G450,0.8710973958754068
G361,G176,0.8554487995892415
G64,G395,0.753812112590633
G75,G179,0.7194767937907163
G5,G466,0.9384959603802316
G385,G432,0.8327376027746213
G584,G152,0.7208426284529552
G591,G574,0.8279313960419175
G93,G57,0.7901264531547131
G144,G414,0.707143589697517
G421,G238,0.8218639604774456
G328,G143,0.7561266941742302
G30,G269,0.708232658994941
G79,G24,0.718685738191537
G270,G20,0.9068049754058612
G495,G286,0.7385768729824328
G491,G400,0.8307165269168626
G17,G157,0.7129654280247479
G22,G500,0.881221059205529
G260,G494,0.8704675903695082
G510,G410,0.8002994174556806
G32,G460,0.9256152724430067
G501,G254,0.9238128503685936
G75,G518,0.8723336584744172
G129,G237,0.9256002309412554
G395,G327,0.8425681331311364
G465,G374,0.7640230783799882
G224,G490,0.8625812724204085
G598,G74,0.7220638352265588
G248,G25,0.8326905136584095
G122,G125,0.9218369780473448
G237,G594,0.8370532744692302
G518,G121,0.7014154321755814
G34,G338,0.7437063397896133
G236,G522,0.9428603108945145
G490,G31,0.8181596718817733
G388,G110,0.9264935450454287
G341,G509,0.887107380977362
G71,G14,0.8812529437412719
G166,G547,0.8765234561438395
G574,G334,0.8766461035828144
G390,G39,0.9154552166763441
G446,G213,0.7046948022718127
G168,G141,0.8773973010915795
G490,G345,0.7103134408159495
G30,G553,0.8621602752621205
G493,G84,0.9273014482512683
G2,G323,0.8138276894549061
G375,G32,0.8093634199211878
G77,G400,0.8212594167425534
G387,G399,0.8745385043943713
G185,G408,0.7444635785911329
G494,G452,0.8407751200362904
G565,G549,0.7218802307070357
G353,G310,0.7078377606832801
G67,G100,0.8940287694805553
G48,G356,0.8447760009256247
G141,G435,0.7875712415065405
G367,G83,0.8444538672711345
G391,G196,0.8171053277490825
G229,G419,0.8653335302702223
G277,G179,0.7736762409658052
G436,G137,0.9153004837768212
G202,G525,0.8420999895397718
G534,G334,0.7612771026005045
G265,G22,0.8387368216714801
G531,G175,0.8225668851614082
G471,G0,0.9401972274019641
G566,G271,0.8167385612327054
G194,G504,0.8532908590274847
G307,G285,0.7256283566762577
G551,G343,0.743885956951265
G585,G71,0.9155478626063689
G452,G588,0.7516758140115094
G552,G297,0.9113166641745137
G146,G412,0.7672748602486915
G535,G269,0.9017987182392131
G308,G223,0.9345993864154969
G423,G126,0.9042188222406925
G563,G83,0.8885534185039949
G482,G74,0.8810445051274849
G585,G158,0.7218201397154612
G76,G470,0.7719620289512571
G540,G570,0.8772133368348035
G361,G522,0.7106789515209067
G318,G321,0.720728611913632
G597,G442,0.7285153410650911
G3,G358,0.7993576476608577
G60,G468,0.7234795613721671
G168,G139,0.8730032180346615
G168,G319,0.7365555853996749
G20,G536,0.9470154470994352
G395,G55,0.9031478648869342
G439,G25,0.9049855916535648
G177,G252,0.9252993034890915
G101,G547,0.8827933191797422
G365,G178,0.8732632680325582
G80,G149,0.7887556599216228
G14,G280,0.7237232615223719
G41,G535,0.8418302596481988
G165,G231,0.7523271035744021
G405,G437,0.8004702319145051
G149,G186,0.8659988945321002
G19,G379,0.866767889647636
G532,G429,0.7221981137114217
G15,G535,0.8751824893774034
G442,G129,0.9029702447102224
G482,G104,0.713967894352252
G190,G353,0.7248999310999693
G7,G302,0.867923334241433
G23,G11,0.8654319918916771
G443,G554,0.9344742295180901
G452,G419,0.7059137505207909
G165,G369,0.778544895219187
G530,G460,0.7575968534335884
G362,G411,0.8440837699028643
G378,G23,0.8086256602266494
G506,G128,0.7276384046796368
G212,G272,0.9184832242407555
G269,G163,0.8016973875921927
G555,G574,0.8531979375889972
G268,G432,0.8331199149302937
G386,G539,0.9119433232857663
G238,G580,0.8080638841938789
G247,G284,0.7777583945639741
G433,G375,0.7025023682292663
G151,G491,0.7163087818642044
G468,G571,0.837895645986468
G133,G334,0.7615154351025837
G154,G369,0.9376065671342759
G88,G319,0.8083090693494723
G106,G566,0.9148491413910317
G10,G143,0.7938201062990299
G552,G104,0.735543480234618
G208,G536,0.8410071072095245
G56,G112,0.9447659610089728
G239,G459,0.752327842519456
G211,G554,0.7486817804691757
G147,G483,0.7453408610574035
G1,G530,0.7040468763010006
G54,G218,0.7115890583494048
G144,G99,0.7919078494506958
G424,G399,0.915778450857778
G415,G513,0.799995723826491
G146,G531,0.8747165351114148
G167,G202,0.8808933058864521
G538,G41,0.8710221732086036
G201,G163,0.8726714313308328
G554,G85,0.8397235842321885
G185,G47,0.8786405038997508
G290,G481,0.7368086349010873
G451,G337,0.7295557183131183
G300,G573,0.8006622034753164
G166,G317,0.8756931554998948
G296,G593,0.8933906988538074
G23,G522,0.9264382346044477
G196,G391,0.7619009857137525
G256,G331,0.9176663898537657
G220,G101,0.7756951749193032
G123,G411,0.7381209009662189
G405,G157,0.740243309251122
G350,G322,0.9187230093001378
G443,G436,0.9468566697882568
G363,G288,0.8939279670849988
G452,G138,0.7802206317797725
G162,G51,0.8866367290273285
G112,G447,0.808303527875925
G395,G136,0.8041794576465984
G243,G274,0.7458635235776663
G134,G479,0.9220642780734442
G200,G124,0.774463242094551
G240,G45,0.8432517072207627
G569,G339,0.9435243535787885
G322,G70,0.8841478557283168
G594,G444,0.7978638669508716
G46,G42,0.9381626378130214
G3,G536,0.9085129151005464
G39,G354,0.8976674191969881
G53,G339,0.7452761699385719
G48,G125,0.7248133435839217
G8,G168,0.8862386498632654
G74,G176,0.755598211604284
G367,G288,0.9062287428255011
G441,G293,0.8287256107100691
G322,G62,0.7051678738084045
G374,G188,0.7440423051180813
G236,G102,0.8093097772732399
G72,G76,0.707055645137771
G24,G26,0.7521431923677577
G88,G285,0.7276843961548408
G261,G403,0.8004594516006147
G197,G400,0.8867453676145456
G241,G280,0.949608687780476
G591,G55,0.7676753184345777
G555,G552,0.706844009173748
G302,G421,0.905592770043161
G367,G135,0.7729537284419845
G377,G145,0.8401116166669572
G138,G391,0.9178872186598156
G576,G538,0.9351926367428316
G299,G213,0.7432512423783898
G270,G262,0.9132539303567441
G340,G572,0.7357001027326827
G442,G360,0.8043475167633765
G465,G229,0.7027737201237056
G179,G293,0.8480412581685661
G394,G413,0.8830741574979865
G546,G337,0.948285058564904
G169,G481,0.7407806552803163
G379,G424,0.758970784077043
G542,G324,0.833759550256919
G424,G102,0.7561516435009286
G141,G351,0.9167408466305076
G174,G561,0.7080113317794169
G245,G4,0.8121378292340862
G464,G333,0.8175924436637108
G214,G92,0.7677290307002702
G287,G294,0.8818860847185115
G250,G392,0.9216390211663195
G459,G196,0.8609510265940135
G397,G362,0.7346074678833218
G472,G301,0.8457012785392717
G176,G322,0.7147713869243213
G439,G43,0.8659834209362386
G353,G141,0.755881791345912
G95,G380,0.8638506259949789
G309,G475,0.7110053610010121
G90,G431,0.875317158089115
G316,G90,0.7899718720396557
G291,G301,0.7380681861988629
G181,G254,0.7618762054809969
G44,G448,0.72017666730368
G513,G403,0.8601027210664755
G593,G162,0.7395816761649173
G76,G519,0.9369309690815633
G237,G3,0.8989850501771565
G443,G257,0.8407765003016657
G34,G525,0.8347864912881351
G3,G181,0.7964469344892602
G122,G469,0.7131118453994316
G495,G467,0.9474248536887506
G556,G96,0.7686606645706896
G48,G559,0.742280164321027
G279,G163,0.8561037604700484
G336,G29,0.7561289683649213
G67,G254,0.7050277724390975
G401,G397,0.7723556401324342
G555,G108,0.873835544411585
G189,G549,0.8034412280181807
G149,G113,0.7109814295143231
G392,G114,0.9368305615363343
G407,G62,0.7533309247862106
G373,G599,0.7234777821039328
G449,G240,0.7977759535761604
G219,G198,0.8886348342389304
G471,G292,0.8733681317013501
G44,G155,0.8860304579539664
G485,G276,0.9083971935141344
G279,G64,0.919091440489902
G479,G16,0.8835522629429651
G555,G115,0.7524572066612183
G436,G149,0.8968258046952646
G504,G492,0.7130998014744421
G207,G411,0.8141292877115779
G535,G180,0.8766279139102515
G76,G234,0.7490781449958115
G365,G427,0.8131126100924533
G382,G474,0.8524639484279231
G598,G531,0.7174390904935064
G403,G424,0.773182551199804
G553,G483,0.7349630718947942
G495,G487,0.8740447991568578
G496,G154,0.7952322768503727
G117,G221,0.7715679227200333
G452,G392,0.8367570354660708
G349,G72,0.7026993356446984
G139,G282,0.8586103201846251
G6,G15,0.861593161643112
G343,G366,0.7123284858761102
G291,G282,0.8185877582521689
G322,G131,0.7896462210163411
G197,G384,0.864316508973111
G486,G53,0.9166690453587059
G207,G166,0.9066535270929551
G557,G78,0.8028715403136933
G171,G26,0.8347984751908737
G41,G143,0.8977276614642812
G344,G434,0.7467124472043387
G353,G98,0.7117357983388605
G433,G449,0.7075357115066558
G347,G163,0.8954950038580853
G546,G357,0.8726552723622256
G571,G95,0.8164049223276159
G353,G224,0.8372670687722483
G572,G575,0.722988417083987
G224,G544,0.8445547644039706
G130,G141,0.934717776510856
G558,G368,0.7819821378201877
G82,G184,0.9397182406411031
G373,G344,0.7371481299952272
G264,G228,0.7093234314641639
G94,G288,0.7254151138332476
G324,G438,0.7721042846798934
G192,G50,0.892213859120084
G312,G398,0.7649030311309986
G544,G324,0.8685991672710814
G122,G482,0.9224448401864633
G173,G305,0.8018820287789951
G188,G427,0.7725791146738148
G362,G465,0.817040669469311
